review_id,text
2130,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Đồng hồ không tự sáng khi đưa tay lên xem à ad ơi
2131,"Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Cuộc gọi zalo tới ko thông báo, chỉ khi ko bắt máy mới có thống báo,có phải lỗi ko"
2132,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - có dán cường lực đồng hồ k
2133,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - hộp bị khui từ trước. sản phẩm bên trong lộn xộn
2134,"Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Sản phẩm hơi to so với tay mình. Hẹn giờ giao với nhân viên rồi nhưng khi shipper lại bảo không hỗ trợ được, mà nói chuyện thái độ với khách, cạch luôn thegioididong từ giờ mất tiền mà còn rước cái bực vào người"
2135,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Xài rất tốt nha pin cầm được rất nên mua nha mn. Xài mượt không bị lag.
2136,"Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - thời gian sử dụng pin được 1 tuần, như vậy cũng ok rồi, mua còn được giảm giá còn 640k thì khong đối thủ trong tầm giá này, nghe gọi ok loa rõ ko bị rè"
2137,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Pin hết nhanh ko như thông số đÃ gi thiết kế rất thô  dùng đc vài hm từ khi mua giờ thấy sấu nhát viền dưới dày
2138,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU - Đồng hồ đẹp nghe gọi rất ok mình mua về chỉ nhận thông báo với nghe gọi là nhiều tập thể dục mình ít tập đồng hồ như vậy quá ok
2139,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Sau nó cứ bị không đồng bộ với app mi fitnness nhỉ, có cách nào khắc phục không"
2140,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Kiểu dáng đẹp, pin trâu, nói chung là ngon trong tầm giá. Nhưng mà cho mình hỏi là shop có chương trình thu cũ đổi mới không. Mình định đổi sang Huawei watch 5"
2141,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Đồng hồ không thông báo cuộc gọi zalo face book
2142,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Dây đeo redmi watch 5 lite bị hư thì không biết cửa hàng có dây để thay sẵn không vậy ạ.
2143,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Cần hỗ trợ, không kết nối cuộc gọi qua zalo và meseger được."
2144,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Mới mua chưa dc 10 ngày mà dây đeo bị đổi màu, tgdd k bh dây đeo, quá tệ"
2145,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Xài được 6 tháng, giờ màn hình không lên, bảo hành như thế nào vậy ạ"
2146,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Khá là ưng ý, pin trâu"
2147,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Zalo nhận được cuộc gọi, không nhận được tin nhắn. Messenger nhận được tin nhắn không nghe được cuộc gọi chỉ báo cuộc gọi nhỡ. Nếu được hãy hỗ trợ tôi nhận được tin nhắn zalo thì sẽ ổn hơn."
2148,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Đồng hồ kém chất lượng mua 1 triệu mấy đeo được 1 tuần không tác động gì đến đồng hồ , bị gãy ngang . Gửi về hãng bảo hành bảo không có phụ kiện thay không nằm trong điều kiện bảo hành , complain với TGDD thì đá lại qua hãng  hãng thì đá lại qua TGDD chốt lại không bảo hành được đền lại voucher 500k . Cuối cùng người chịu thiệt thòi vẫn là khách hàng . Chất lượng quá , dịch vụ kém"
2149,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Sản phẩm sử dụng ổn nhưng bị lỗi ngắt kết nối khi thoát app
2150,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - màn nhở có trầy xướt thì có thay thế được không, hay có biện pháp nào để bảo vệ k ạ. mong hồi đáp."
2151,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Đồng hồ không có chức năng báo cuộc gọi Zalo và Fb phải không ạ
2152,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Dùng khá tốt, nhưng dễ bị trầy xước quá, có dịch vụ dán cường lực hoặc chống trầy thì hay"
2153,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Mới mua được 3 ngày, mặc dù đã cấp quyền truy cập đầy đủ nhưng điện thoại phát nhạc đồng hồ không điều khiển được, thông báo thì không hiện đặc biệt là cuộc gọi qua messenger, gọi đến không hiện tên người gọi, chỉ hiện dãy số linh tinh, Bluetooth thì đi xa chút là ngắt, lúc để gần không tự kết nối lại rất bất tiện"
2154,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Lúc mới mua về thì không sao, nhưng dạo gần đây, đồng hồ cứ liên tục khởi động lại, mỗi lần khởi động sẽ mất hết tất cả dữ liệu, mất hết các thiết lập trước đó, riết rồi không dám tin tưởng vào cái đồng hồ để báo thức nữa"
2155,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Sau 1 tuần sử dụng cảm thấy pin cũng khá ổn, tiện ích các thứ cũng oel, có điều theo dõi giấc ngủ không biết bị lỗi gì mà không ghi lại giấc ngủ"
2156,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Đồng hồ pin xài rất ok 10 ngày mà sao mua dc gần tháng mà giờ chế độ nhấc tay lên để bật hông hoạt động nữa ạ
2157,"Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - Bật thông báo cuộc gọi zalo, Messenger kiểu gì mh k có sd đk ạ"
2158,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU - tốt
2159,"Vòng đeo tay thông minh Mi Band 9 - đồng hồ đeo êm tay, bền, chống xước tốt, cảm ứng nhạy tuy nhiên xuống hồ bơi dính nước thì cảm ừng khó ăn"
2160,"Vòng đeo tay thông minh Mi Band 9 - Dưới 1tr mà dùng cái này là ok rồi. Nhỏ,gọn,đầy đủ tính năng cần thiết. Ưng nhất là màn hình nét căng và pin trâu bò thôi rồi..."
2161,Vòng đeo tay thông minh Mi Band 9 - Cho mình hỏi sao không nhận được thông báo tin nhắn từ zalo hay messenger vậy chỉ nhận được thông báo cuộc gọi thôi
2162,"Vòng đeo tay thông minh Mi Band 9 - nhận hàng hộp bị khui trước r, tai sao tgdđ k biết là như thế nào nhưng nếu tụe ý khui thì phải gọi hỏi mình trước chứ, lỡ hàng mình mua tặng mà khui như vậy thật sự bực"
2163,"Vòng đeo tay thông minh Mi Band 9 - Pin trâu, sài rất ổn"
2164,Vòng đeo tay thông minh Mi Band 9 - Mua hôm 22/4 do lu bu không kiểm hàng. Nay hết pin lấy ra sạc thì phát hiện không có cap. Mình muốn check cam kiểm tra xem hôm đó có giao đủ hàng được hay không. Mua tại Long An
2165,Vòng đeo tay thông minh Mi Band 9 - Thay màn hinh đc không Lỡ làm rơi vỡ rồi
2166,"Vòng đeo tay thông minh Mi Band 9 - Sao mình không nhận được thông sms và tin nhắn zalo , chỉ nhận cuộc gọi zalo , cuộc gọi số."
2167,Vòng đeo tay thông minh Mi Band 9 - ok. pin trâu
2168,Vòng đeo tay thông minh Mi Band 9 - Đeo nhẹ màn sáng pin trâu trc đeo band 6 đã thấy thích giá cả hợp lý
2169,Vòng đeo tay thông minh Mi Band 9 - Màn hình lỡ trày sướt có được đổi trả không ạ
2170,Vòng đeo tay thông minh Mi Band 9 - ok
2171,"Vòng đeo tay thông minh Mi Band 9 - Sao không nhận được tin nhắn từ sms, zalo, mes vậy nhỉ"
2172,"Vòng đeo tay thông minh Mi Band 9 - Mới mua hôm qua, tạm thời dùng thấy ổn, đợi lâu dài xem sao"
2173,Vòng đeo tay thông minh Mi Band 9 - Hay mất kết nối cực
2174,Vòng đeo tay thông minh Mi Band 9 - Lỡ làm trầy màn hình có được đổi lại không shop
2175,Vòng đeo tay thông minh Mi Band 9 - vừa mua hôm qua nay 990 nay giảm 890  k vui cho lắm
2176,Vòng đeo tay thông minh Mi Band 9 - Cho hỏi là tại sao đồng hồ không hiện được thông báo tin nhắn vậy ạ
2177,"Vòng đeo tay thông minh Mi Band 9 - Cho hỏi là sao đồng hồ k hiện cuộc gọi zalo và cug k hiện cuộc nhỡ nào có cach nao khac phuc k ạ, tin nhắn thi nhạn dc"
2178,Vòng đeo tay thông minh Mi Band 9 - Vỡ màn hình thay bao nhiêu
2179,Unknown - Đồng hồ coi youtube đựợc
2180,"Unknown - Mới mua chưa được 1 ngày, giờ giảm giá thêm 100k. Được lắm shop.. Đền bù gì đi chứ, miếng dán màn hình chẳng hạn."
2181,Unknown - Sản phẩm mới dùng được 2 đến e tháng. Sạc không lên pin
2182,Unknown - định vị không rõ ràng
2183,"Amazfit Active 2 43.9mm dây silicone - sao mình tắt máy bật lại máy không lên nhỉ, mình mua đc hơn 1 tuần"
2184,Garmin Forerunner 965 47.2mm dây silicone - Sp dùng tốt. Có quai của nó gửi anh một bộ. Anh thay thế
2185,Garmin Forerunner 965 47.2mm dây silicone - Quá tốt
2186,Garmin Forerunner 965 47.2mm dây silicone - Rất tốt cho sức khỏe
2187,Garmin Forerunner 965 47.2mm dây silicone - Rất tuyệt vời.Đồng hồ vừa bán rồi nên không có hình chụp.
2188,Garmin Forerunner 965 47.2mm dây silicone - Tốt
2189,Garmin Forerunner 965 47.2mm dây silicone - Rất tốt
2190,Garmin Forerunner 965 47.2mm dây silicone - Hàng đẹo như ý
2191,Garmin Forerunner 965 47.2mm dây silicone - Đóng gói tốt. Nguyên seal. Đúng màu sắc và phiên bản đặt hàng. Về chất lượng sản phẩm sẽ đánh giá trong quá trình sử dụng.
2192,Garmin Forerunner 965 47.2mm dây silicone - Tôi hài lòng về chất lượng dịch vụ
2193,"Garmin Forerunner 965 47.2mm dây silicone - Sang, chính xác, nhẹ"
2194,"Garmin Forerunner 965 47.2mm dây silicone - Hàng nguyên Seal, dùng rất OK. TGDD luôn giao hàng nhanh và gọn. Tiếp tục ủng hộ."
2195,"Garmin Forerunner 965 47.2mm dây silicone - Rất tốt, thời lượng pin rất ok, HLV chạy bộ rất ok"
2196,Garmin Forerunner 165 Music 43mm dây silicone - Đáng đồng tiền bát gạo
2197,Garmin Forerunner 165 Music 43mm dây silicone - Ổn áp
2198,Đồng hồ định vị trẻ em MyKid 4G Lite - Mới mua về. Tối xạc đầy pin sáng đeo trưa hết pin. Trưa xạc chiêu vê đã hêt pin.
2199,"Đồng hồ định vị trẻ em MyKid 4G Lite - Đồng hồ rất ổn định.Hiện, Cáp sạc Đồng hồ mykid 4g lite của tôi bị hư, bên mình có bán cáp này không ạ Tôi muốn mua."
2200,Đồng hồ định vị trẻ em MyKid 4G Lite - Hối hận khi mua đồng hồ này cho con mình. Định vị được mấy hôm đầu khoảng 2 tuần. Hiện giờ thì không định vị được luôn mặc dù thời tiết bình thường
2201,"Đồng hồ định vị trẻ em MyKid 4G Lite - Sản phẩm dùng ổn định. Tuy nhiên, máy không trang bị tính năng rung nên khi ở chỗ đông người nếu có cuộc gọi đến sẽ dễ bị miss."
2202,"Đồng hồ định vị trẻ em MyKid 4G Lite - Mới mua thấy cũng ok, nhưng cái dỡ là buộc phải xài sim viettel cùng gói Kigmax, phải mua sim mới, gói cước thì chưa rõ tiết kiệm hay không"
2203,"Đồng hồ định vị trẻ em MyKid 4G Lite - Tất cả đều tốt nhé. Riêng cá nhân thấy mặt đồng hồ hơi lớn tí, hơi cồng kềnh"
2204,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Sản phẩm ghi thông tin Kháng nước IP68 Tắm, đi mưa nhưng sử dụng mới 2 tháng thì bé rửa tay bị vô nước không được bảo hành.Chính sách bảo hành tệ. Sẽ không mua hàng tại DMX, TGDD"
2205,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - dùng đc 2 tháng mất nguồn gủi bảo hành thì hãng từ chối với lý do ẩm mốc thế thì chống nước ở đâu gọi cho của hàng thì đùn đẩy
2206,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Nghe gọi rõ, chỉ có định vị  hay chập chờn!"
2207,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Khá tệ. Cứ một lúc đồng hồ lại báo thiết bị không trực tuyến, phải khởi động lại mới được."
2208,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Mua tại thế giới di động 353 Quang Trung, phường Đông Vệ, TP Thanh Hoá. Về dùng 2 ngày bị sập nguồn. Nhân viên tư vấn bán hàng là 1 đổi 1 trong vòng 15 ngày nhưng mang ra thì bảo gửi đi bảo hành khoảng 7 đến 14 ngày. Cảm giác mua hàng rất tệ."
2209,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Nghe gọi tốt, còn định vị thì có đôi khi bị mất, và bấm đi bấm lại mấy lần mới định vị được"
2210,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - đã mua 2 cái, app đơ kinh khủng, dùng đồng hồ nhắn tin cầu cứu mà mấy tiếng mới qua tin nhắn, vị trí thì cập nhật rất lâu mới có vị trí mới, có khi không ra vị trí mới, nói chung lỡ mua rồi thì thôi chứ còn chưa mua thì thôi không nên, mà ngặc nổi bực quá ko thèm sài định vị nữa thì ko có 4g thì giờ ko đúng,"
2211,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Pin siêu tệ, không cầm được 24h dù không dùng gì cả, mình mua cho bé mới dùng thử 2 hôm sạc đầy lúc 20h hôm trước  hôm sau chỉ tầm đến 16h chiều là hết pin  dù chỉ để 1 chỗ."
2212,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - không đúng như quảng cáo, kết nối không ổn định, đồng hồ gọi vô điện thoại lúc reo lúc kg, bất tiện"
2213,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Định vị lâu, chụp ảnh lâu"
2214,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tuy nhiên có mã giảm giá mà lại ko dc giảm giá. Hihi
2215,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Chụp ảnh bí mật và định vị còn chậm
2216,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Dùng ok nhé
2217,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Xai tot
2218,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Các bạn nhà a dùng tốt
2219,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tốc độ load định vị chậm và ko chính xác, chán"
2220,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Mới sử dụng thì thấy tốt...còn thời gian sau này thì không biết được bao lâu ...
2221,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Ok
2222,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tốt
2223,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Hết pin nhanh. Dù cửa hàng đã đổi cho sp khác nhưng do sp này ko tốt.
2224,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - mình cần hỗ trợ vì gọi video không nghe thấy tiếng.
2225,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - đồng hồ quá tệ tôi mới ngày 27/5 Sài dc 3ngay đã phải đi bảo hành bảo hành đến 17/6 lấy về dùng dc 2ngay lại hư lại đi bảo hành tiếp đến jo còn trưa dc .... vậy là mua 1thang bảo hành 2lan tổng 25 ngay trưa xong dag còn ở nơi bảo hành.... vậy mua làm gì cho tốn tiền mua để dùng mà ko dc dùng hối hận khi mua nó
2226,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đeo không vừa lòng,hết pin nhanh"
2227,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Pin nhanh hết quá
2228,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Pin quá TệThời gian chờ 1 ngày là sập nguồn
2229,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Sài tốt ổn định. gọi video ok
2230,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đồng hồ mua từ đầu năm đã hư nhiều lần, gửi sửa nhiều lần, sạc pin chập chờn, hiện tại không tự tắt màn hình nên từ sáng đến chiều đã hết pin bé nhỏ nhiều khi không chú ý. Sửa hoài nản luôn"
2231,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Xài đụng nước sơ vào nước liền cảm ứng mau hư mua 2 cái mà thất vọng vs số tiền và chất lượng máy so vs đồng hồ China 3400k
2232,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Mới dùng đc 15 hôm sạc pin đã không vào phải gửi đi bảo hành trong thời gian sử dụng pin tụt nhanh ko phanh đây là đánh giá của tôi cho ai sắp có ý định mua thì cân nhắc
2233,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Rat tốt Rat hai long
2234,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - minh moi cai vao may . chua su dung. nhung cung on
2235,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Mình mua 2 chiếc cho 2 bạn nhỏ dùng được đúng 1 tuần thì pin 1 chiếc sạc 3 tiếng đồng hồ chỉ được 20% sạc 5 tiếng ko lên nổi 30% đi học đủ 1 ngày về nhà thì gần hết sạch pin luôn chất lượng sản phẩm của Masstel không ổn tí nào
2236,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - hay bi lôi so vơi đơi may cu. Mang ra cưa hang kiêm tra rôi giơ phai mang đi bao hanh du ko rơt bê hay tiêp xuc vơi nươc bao giơ
2237,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Máy hay bị nóng mau hết pin
2238,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Thời gian của pin thấp.khong dùng cũng từ từ hết pin
2239,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Tốt
2240,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đồng hồ đã chai pin, sạc không vô điện"
2241,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Tot
2242,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Sản phẩm dùng tốt
2243,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Hiện tại tôi thấy ok, pin ở chế độ chờ dùng được lâu, nghe gọi rõ ràng, tuy nhiên định vị có lúc sai lệch tầm 200m"
2244,Unknown - Cho mình hỏi minh bị mất dây sạc của đồng hồ này. Không biết bên mình có bán dây sạc rời không ạ.
2245,Unknown - Trước khi mua mình tham khảo thấy đa số ý kiến đều chê nên mình e ngại. Nhưng vừa rồi mình mua cho bé thấy xài OK ạ.
2246,Unknown - Đồng hồ rất đẹp gọi điện tốt định vị khá chính xác.Nhưng mà dùng củ sạc 9V1.67A có sao cho đồng hồ không vậy
2247,"Unknown - Mua cho cháu gái mình, các tính năng nghe gọi và theo dõi vị trí hiện hoạt động rất ổn"
2248,Unknown - Xiaomi
2249,Unknown - Dùng tốt. Độ bền để thời gian kiểm chứng
2250,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Lúc đến mua nó vui vẻ cúi đầu luộc lòng khách. Đến bảo hành mặt nó lầm lỳ khó chịu.......Hàng này không được đổi mặc dù mới giao hàng được mấy ngày. Lừa đảo
2251,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Đồng hồ lúc sạc nóng ran lên, báo quá nhiệt mà pin thì không vào"
2252,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Giống lừa ng tiêu dùng. Ngày đầu về sử dụng ok. Qua ngày 2 gọi k dc. Tgdd bảo lỗi do app. Nhưng k sửa dc. Đổi thì mất phí.
2253,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mình mua 2 cái đều bị tình trạng rất mau hết pin, sạc đầy pin, rút ra để yên, không sử dụng khoảng 12 tiếng là hết pin."
2254,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mới dùng 10 ngày phải đưa đi bảo hành
2255,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - đồng hồ gọi video không nghe được tiếng
2256,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mua được 1 tuần, pin sạc kg vào, mong hỗ trợ kỹ thuật hỗ trợ giúp."
2257,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Đồng hồ đẹp bé rất thích nghe gọi rõ ràng lắm
2258,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Định vị thường xuyên sai so với thực tế gần 1kmNhiều lúc còn báo trẻ ra khỏi vòng an toàn làm người nhà lo lắng
2259,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mua cho bé sài, khá tiện. bé gọi khi cần. Có chế độ chỉ rung không phát nhạc phù hợp trên lớp học. Ngoài ra có thể gửi tin nhắn bằng giọng nói và sms cho các thành viên trong gia đình y như trên zalo vậy."
2260,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Mình có mang đến ĐMX 2 lần nhưng pin vẫn tuột nhanh tầm 3  4 tiếng là hết pin, giờ tháo sim ra luôn chỉ để xem giờ vẫn vậy Dự định sẽ gửi đi BH mà chắc đây là tình trạng chung rồi ĐMX có thu lại sản phẩm không ạ"
2261,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin quá nhanh hết, lúc mới mua về xài được tầm 2 ngày, sạt vài lần giờ sạt buổi tối xong rút ra để đó sáng hết pin"
2262,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Lừa đảo khách hàng khi mua hàng về không đúng như thông tin nêu trên. Không cho đổi trả. Bắt chịu 20% tiền phí.
2263,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin tệ. Các tính năng khác tạm ổn. Định vị cũng sai số có lúc tầm 500m. Lâu lâu qua TQ.
2264,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin nhanh hết. Để 1 chỗ ko dùng từ 100 tối về thấy connf 30
2265,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Mới mua tối qua.Mua về dạc đầy 100% rút ra.sáng đeo cho con còn 90%.Con đến trường đc 1h còn 30%.con đeo đc 2h hết pin.gọi tổng đài thì bận.k biết giải quyết thé nào
2266,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin chi đc nữa ngày dù sạc fullTrải nghiệm và chất lượng rất tệ
2267,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Đồng hồ hết pin rất nhanh, sạc không đầy"
2268,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Đồng hồ mới mua nhưng pin rất nhanh hết, chỉ khoảng nửa ngày là đã hết pin, sạc rất lâu, mà ko đầy, chỉ được 90%"
2269,"Đồng hồ định vị trẻ em MyKid 4G V2 - Đồng hồ mua dùng đc 1 tuần thì đi mưa đúng 1 hôm bị vô nước, gửi bảo hành thì k nhận. Để chức năng chống nước làm gì K lẽ lúc mua phải đi mưa, rửa tay để test sản phẩm coi có bị lỗi do nhà sản xuất hay không. Mua bao nhiêu cái đồng hồ cho bé, cả đồng hồ thời trang lẫn đồng hồ thông minh, chưa có cái nào tệ như cái này."
2270,"Đồng hồ định vị trẻ em MyKid 4G V2 - Bữa con tôi bỏ quên trong túi quần bỏ trong máy giặt giặt hơn 1 tiếng, tưởng hư rồi mang ra phơi nắng bấm nút nguồn lên xài tiếp vẫn đc."
2271,"Đồng hồ định vị trẻ em MyKid 4G V2 - Mua ngày 26/2 tới hôm nay 11/3 đồng hồ không nhận sim, dù sim vẫn hoạt động bình thường. Cần nhân viên kỹ thuật liên hệ hỗ trợ bảo bành."
2272,"Đồng hồ định vị trẻ em MyKid 4G V2 - Các chức năng của đồng hồ đều ổn nhưng không thể thực hiện cuộc gọi thường dù đã nạp tiền, gọi đến và gọi đi đều không được, gọi video thì được"
2273,Đồng hồ định vị trẻ em MyKid 4G V2 - Bán hàng lỗi không dùng được không gọi đi hay gọi đến được mà trả hàng mất phí 10%.
2274,Đồng hồ định vị trẻ em MyKid 4G V2 - Định vị chính xác gần 1km
2275,"Đồng hồ định vị trẻ em MyKid 4G V2 - TGDD gọi từ số 07062 cho tôi sdt 099 2 cuộc là ngày 04/1 lúc 21h30p. Và cuộc lúc 08h8p ngày 05/1 đúng k ạ Tôi cho bé ngủ sáng có việc. Tôi đã gọi lại thì k dc. Và đồng hồ thấy trên thông tin trả lời tin của tôi là đã sử dụng 2 ngày, nhưng báo lại là tôi chưa sd vì k có sim viettel nên chưa sd nhé. Nếu được thì xin hẹn lại cho tôi lúc 16h nhé"
2276,"Đồng hồ định vị trẻ em MyKid 4G V2 - Mua về xài dc 1 tuần đi mưa vô nước đem bảo hành. Hãng từ chối bảo vô nước ko bảo hành. Định vị thì ko chính xác, cách vj trí thật cả 200m , con đeo để định vị cũng như ko. Né mọi người nhé. Cay. Đề nghị điện máy xanh ko bán sản phẩm này. Mất hết cả uy tín."
2277,Đồng hồ định vị trẻ em MyKid 4G V2 - Sao không nhận được sim
2278,Đồng hồ định vị trẻ em MyKid 4G V2 - Rất tốt
2279,"Đồng hồ định vị trẻ em MyKid 4G V2 - app trên đt hơi cùi. cài đặt vùng an toàn rồi mà đồng hồ đi ra ko thấy báo. cuộc gọi để SOS thì dùng trong lúc nguy cấp mà lại reo chuông trên đt, thì chẳng khác nào nói người ta là tui đang gọi cầu cứu. Nên phân biệt cuộc gọi từ đồng hồ tới đt cuộc bình thường thì như đt gọi đt, cuộc gọi SOS thì gọi khác chút, cuộc gọi để nghe lén thì khác chút có thể hiển thị qua app chẳng hạn. Đằng này giống nhau hết."
2280,"Đồng hồ định vị trẻ em MyKid 4G V2 - dịch vụ vietell quá tệ. bán đồng hồ bắt ng ta sử dụng gói kid max. đăng ký 1 năm rồi giờ ko gia hạn lại được. bắt mua sim mới, điều kiện sim đăng ký phải sau 3 tháng."
2281,Huawei Watch Fit 3 43.2mm dây silicone - Tuy máy không trầy xước nhưng không còn Seal hộp và seal màn hình Vậy là máy đã kích hoạt chưa
2282,"Huawei Watch Fit 3 43.2mm dây silicone - Mua 15 tháng sạc không vào nguồn, gởi đi kiểm tra báo hỏng main nếu thay 1.700 000 chắc không dám dùng Huaway nữa"
2283,"Huawei Watch Fit 3 43.2mm dây silicone - Dùng lần 1 được 6 tháng đi bảo hành lần 1 hãng đổi cái mới. Cái mới về dùng được 2 tháng mấy ngày lại màn hình nháy nháy. Vợ mình dùng rất kỹ tắm tháo ra, tránh nước tối đa. Mình có dùng con Mibro có hơn 1tr mà tắm hồ bơi đùng đùng cũng không xi nhê gì. Chắc giờ phải đi BH lần 2. Hix."
2284,"Huawei Watch Fit 3 43.2mm dây silicone - Mua hồi tháng 6, trải nghiệm 4 tháng mới quay lại đánh giá.1. Pin trâu, sài bình thường k tập thể thao, mức sáng vừa phải thì 89 ngày mới sạc2. Màn hình siêu nét, đẹp, màu sắc rất tươi3. Đàm thọai to rõ, nghe nhạc lớn k rè4. Các chỉ số gần như đúng, chỉ lệch 12 số5. Đo giấc ngủ thì rất chính xác luôn nha6. Kết hợp Android thì có trả lời nhanh cho tin nhắn qua SMS7. Chống nước tốt8. Cảm ứng nhạy, chính xác9. Thông báo hiển thị đầy đủ, tin nhắn chờ zalo của 1 người sẽ đọc dc phía sau có bao nhiu tin10. Thời trangNói chung là hơn 2 tr mà dc vầy là rất nên mua nha. Mãi yêu"
2285,"Huawei Watch Fit 3 43.2mm dây silicone - Hiện tại máy của tôi chữ viết là tiếng Việt Tuy nhiên lời nói hiện tại là ngôn ngữ Anh. vậy Tôi muốn lời nói là lời nói của người Việt phát ra, có cài đặt bằng cách nào nhờ kỹ thuật chỉ giúp ạ."
2286,"Huawei Watch Fit 3 43.2mm dây silicone - Dùng đc gần tháng thấy pin bền ổn, các chỉ số chính xác và khá tiện lợi, kể ra có thể đọc đc nội dung tin nhắn zalo và nhận cuộc họ zalo thì tổ."
2287,"Huawei Watch Fit 3 43.2mm dây silicone - Mk mới mua bị ngã xước kính và khung, bên mk có hỗ trợ thay thế không ạ"
