review_id,shop,model,sentence,rating,used_days,product_url
r-58660772,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,"Không giải quyết vấn đề cho khách khi gặp sự cố, giao hàng cũ bị trầy xước cho khách",1,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57833214,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Sao mình sạc cả đêm vẫn 1 chấm pin thôi,2,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57817363,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Sạc cho ip11 3h lên đc 20%,2,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57604440,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Pin sạc cả đêm k vào.2 cục trước còn dùng dc vài tháng còn cục này chắc dc lần.,1,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57577111,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Tôi mua rất nhiều đồ ở đmx. Nhưng lần này cực kỳ tệ mua dùng đc lần đầu. Sạc cả ngày ko lên nổi 1 vạch pin. Thất vọng hàng đmx bán ra,1,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57552538,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,rất tốt,5,Đã dùng khoảng 7 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57528773,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,những tháng đầu dùng rất oke nhưng về sau sạc thì nó cứ nhấp nháy 1 cục sạc đt thì ko lên lên còn tụt pin,1,Đã dùng khoảng 2 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57527976,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Sản phẩm tốt,5,Đã dùng khoảng 1 năm,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57524523,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Sản rất tốt,5,Đã dùng khoảng 6 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57469057,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Ok,5,Đã dùng khoảng 7 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57462627,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Pin sạc dự phòng Sài rất tốt hàng thương hiệu Sài rất OK mn nên mua dùng,5,Đã dùng khoảng 10 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57430469,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Ok ok la nè,5,Đã dùng khoảng 1 năm,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57416079,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Sạc tệ. Đã đổi cục thứ hai vì lỗi không nhận sạc. Sạc nguyên đêm tới sáng k lên nổi cục thứ hai.,1,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57407692,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,Tuyệt vời,5,Đã dùng khoảng 6 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57356606,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,SP OK lam ak,5,Đã dùng khoảng 8 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57354581,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,"Sạc quá tệ, mua về dùng được 1 lần. Sạc pin cả 1 ngày chỉ nhấp nháy có một chấm đầu tiên",1,Đã dùng khoảng 10 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57336373,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,sài 1lần rồi phải sạc một tuần hay j,1,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-57303141,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ JP299,"Cục sạc mình sạc từ đêm đến sáng vẫn nháy 1 cột, sạc rất lâu vào, và dùng thì rất nhanh hết. Có lúc sạc đầy mà chỉ dùng đc 12t. Sạc thì lâu dùng thì nhanh hết. Vậy vấn đề của mình có được hỗ trợ đổi k ạ",3,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-ava-jp299
r-58844636,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Giao sản phẩm cũ,3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-58747083,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Sạc nóng ko nhanh.Nói chung chưa ok lắm,3,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-58685120,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Sản phẩm hài lòng , sạc nhanh , ít nóng ,",5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-58254159,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,cuc sạc này bảo hành bao lâu,3,Đã dùng khoảng 6 tháng,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-58180033,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Sạc dự phòng sạc mãi được 3 cục cục thứ 4 k lên, dùng 1 lần sạc đã hết pin",2,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-58104516,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Em sạc được có 3 cục à bị gì vậy ạ,3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57518453,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Mình sạc được 3cục pin thì sạc không vào được nữa,3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57461192,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Sạc ok. Mà khi nạp điện cho sạc chỉ dc 3 cục là sao ạ,4,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57334035,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"pin sạc được 3 nấc pin là không vào nữa , có phải bị hư không",3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57315403,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Sạc đươc có 3 nấc pin là đứng không vào nữa,3,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57311854,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,sạc từ trưa mà đến 10g tối chỉ vô được 3 nấc pin là có bị hư gì không,3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57311581,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Có 5000mah mà ghi trên web là 10000mah mình sạc con ip đc đúng 1 lần là hết pin r,1,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57302391,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Lúc đầu giao cũ, được đổi mới lại, xử lý nhanh chóng. Nhân viên nhiệt tình.",5,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57225410,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,pin sạc khi het pin chỉ sạc vô được 3 cục pin. có sạc lâu hơn nữa cũng không vào thêm. như vậy có đổi được không,3,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57143503,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Sạc nhanh, trước mắt thấy rất tốt",5,Đã dùng khoảng 7 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-56972562,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,.,5,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-56950036,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Ok,5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-56934195,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,Sp tốt,5,Đã dùng khoảng 4 tháng,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-56930811,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Mới sd thấy cũng OK. Sạc tương đối , tự động ngắt khi đt nóng và hết nóng sạc tiếp, hít nam châm chắc",4,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-56880287,thegioididong,Pin sạc dự phòng Polymer 10000mAh không dây Magnetic Type C PD 30W Baseus PPCXM10T kèm cáp Type C,"Mẫu mã rất đẹp,nhỏ gọn, tiện dùng. Mỗi pin sạc vào hơi chậm",3,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-30w-baseus-ppcxm10t-kem-cap-type-c
r-57249854,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Quá nóng. Ko bít có bị lỗi ko chứ nóng tới mức độ điện thoại báo ngắt kết nối lun.,2,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-57027412,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Xạc iPhone 14 pro max mới 1 lần hết pin,2,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-56752576,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,"Sạc dự phòng dùng rất tốt, có sạc Magsafe thuận tiện.",5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-55783474,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,"Mới dùng thì thấy tạm ổn nhưng sạc vô máy hơi chậm, để dùng thời gian xem có bền hay ko.",3,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-55735856,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Sạc dự phòng này tốt tôi Hài lòng mọi người lên mua,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-55512065,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Rốt tốt,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-55507614,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Sạc nhỏ gọn hít chắc. Có sạc ngược lighning rất tiện lợi.,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-54979087,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Rất tốt ạ,5,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-54896639,thegioididong,Pin sạc dự phòng 10000mAh không dây Magnetic Type C PD 20W Innostyle PowerMag Switch 2in1 IA20PD,Tốt,5,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd
r-58591414,thegioididong,Unknown,trời lạnh sạc ko dây sưởi ấm tay cũng ổn phết,5,Đã dùng khoảng 2 ngày,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-khong-day-magnetic-qi2-typec-pd-27w-anker-maggo-a1654?utm_flashsale=1
r-57490147,thegioididong,Unknown,Sạc chất lượng ổn định mát máy,5,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/sac-dtdd/sac-du-phong-10000mah-khong-day-magnetic-qi2-typec-pd-27w-anker-maggo-a1654?utm_flashsale=1
r-58239836,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,"Mua cục sạc trước bị lỗi phù, nứt. Nhân viên đổi qua mẫu này ngang giá, thông số cục sạc 10.000mAh nhưng sạc cho iPhone SE dung lượng pin chỉ hơn 1000mAh nhưng không được 1 lần sạc thì cục sạc cạn pin. Quá thất vọng. Quá dở.",1,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-57833185,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,"Tư vấn không rõ ràng , mua sạc dự phòng , nhưng phải sử dụng cáp sạc cũ của đầu usb , chứ k phải cáp sạc dẹp, Mong Nhân viên tư vấn rõ ràng giúp khách hàng",3,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-57353763,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,Rất tốt,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-57196886,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,Rất tốt,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-57120144,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,Không có kèm dây xạc. Xạc thì 2 ngày liền ghim xạc nhưng không đầy nổi cục dự phòng,2,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-57027687,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,đổi cục thứ 2 xài được 3 ngày lại sạc không vào pin,2,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-56799038,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,"Mới nhận về sạc k vô luôn,ai khóc nỗi đau này",4,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-56754176,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,Tốt,5,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-56631292,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,Xài được về lâu thì chưa biết thế nào,5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-56435863,thegioididong,Pin sạc dự phòng Polymer 10000mAh 12W AVA+ DS266C,"Giao hàng nhanh, hàng như mẫu",5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/sac-dtdd/pin-sac-du-phong-polymer-10000mah-12w-ava-ds266c
r-58845165,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Em muốn mua ipad đã qua sử dụng online thanh toán trước và giao hàng về nhf thì làm sao ạ,5,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58775426,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,"cuối tháng 9 mình có mua tại chi nhánh biên hoà, lúc mua vì tin tưởng TGDD lâu nay toàn bán sp apple mã VN nên mình ko kiểm tra máy vì phần nữa là mình đi mua tặng nên ko khui box ra kiểm tra liền và các bạn nviên cũng ko có nói rõ là máy của Nhât. Thực sự rất ko hài lòng vì cửa hàng bán hàng ko rõ ràng và minh bạch",4,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58755841,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Đặt hàng chính hãng mà giao hàng đựng bằng cái túi nylon thấy gớm.Chưa nói chất lượng máy ntn nhưng ngay cái túi của cửa hàng cũng không có thì hok ok.Đựng trong túi vậy nên mặt hộp cũng bị dơ luôn.,1,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58494961,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Với tầm giá này thì con a16 là quá tốt,5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58491351,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Ngon mà mượt lắm mọi người mua đi 4loa nghe âm thanh hay máy mượt vô đối trong tầm giá,5,Đã dùng khoảng 3 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58488704,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Máy hiện tại ở TP Biên Hoà có cây Hồng 128g ko ạ,5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58382005,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,"Máy đẹp, chạy mượt nhân viên chi nhánh tgdd khóm 2 phường 1, giá rai, bạc liêu tư vấn nhiệt tình",5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58364960,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Cho mình hỏi ipad a16 này có hỗ trợ xem fim 4k kh ạ.tại mình xem ở safari thì kh được mà vào cốc cốc lại được.mình hỏi vậy là vì vẫn trang wed đó mình vào bằng ip14 của mình bằng safari thì vẫn xem được,4,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58250683,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,"Máy đẹp, cảm giác cầm nắm tốt hơn gen 9, cấu hình mạnh hơn mượt hơn, ram gấp đôi gen 9, xem ảnh 48mpx từ máy ảnh load rõ nét không bị mờ khi zoom lên như gen 9 tràm ram, gpu cpu yếu. Viền mỏng gọn hơn gen 9, có 1 chạm sáng màn hình mà gen 9 không cóChỉ có cái là màn hình không sáng trắng trong bằng cái ipad gen 9 đang dùng nên xem ảnh không lung linh bằng gen 9, thấy hơi đục hơn gen 9 1 chút.",4,Đã dùng khoảng 4 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-58241145,thegioididong,Máy tính bảng iPad A16 WiFi 128GB,Kết nối wifi rất kém luôn cùng wifi nhưng Gen 9 và tất cả thiết bị khác lên bình thường còn A16 không kết nối được không biết phải lỗi do máy không nữa mới mua chưa được 1 tuần. Nói thì nhân viên nó là tại wifi nhà ủa nếu vậy tất cả thiết bị trong nhà đều kết nối không được,1,Đã dùng khoảng 5 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb
r-57722757,thegioididong,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,"Kết nối wifi hơi yếu. Điện thoại và lap top của mình cùng sài 1 mạng wifi đều mạnh, còn sài nó thì cứ chốc chốc lại lỗi kết nối, mạng không khả dụng quài luôn, xem video trên Youtube hay X nhiều lúc nó load quay mòng mòng....",4,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb
r-57138454,thegioididong,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,Mới vừa mua. Rất hài lòng với sản phẩm.,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb
r-57108174,thegioididong,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,may loi nhieu doi lan thu 3 van bi tat nguon len tat nguoi mau bi dom hong hong,1,Đã dùng khoảng 2 tuần,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb
r-56974896,thegioididong,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,Mình mới mua đc 3 ngày nhưng không muốn sử dụng nữa thì TGDD có thu mua lại không. Thì mất bao nhiêu %,5,Đã dùng khoảng 1 ngày,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb
r-56927198,thegioididong,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,"Rất hài lòng, vừa túi tiền, chơi game cũng OK",5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb
r-58592224,thegioididong,Máy tính bảng iPad mini 7 WiFi 128GB,"May là có iOS 26 ,chạy đa nhiệm tốt hơn",5,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
r-58426109,thegioididong,Máy tính bảng iPad mini 7 WiFi 128GB,"1.Sản phẩm bị lỗi, giữa khung với màn hình có lỗi lớn nhìn rất xấu, không biết xài bền không. 2.Đi ra điểm cửa hàng gần nhất bảo phải ra nơi bán hỗ trợ mặc dù mua online",1,Đã dùng khoảng 5 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
r-58361686,thegioididong,Máy tính bảng iPad mini 7 WiFi 128GB,"Máy xài quá ngon, chip mạnh nhất phân khúc chính hãng, loa hay, màn đẹp, thiết kế sang trọng dễ dang cầm nắm. Dùng chơi điện tử thì hết bài",5,Đã dùng khoảng 5 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
r-57739571,thegioididong,Máy tính bảng iPad mini 7 WiFi 128GB,"máy dùng rất thích, cầm nhẹ màn hình vừa đủ đẹp chip thì bao khỏe màn 60hz nói chung cũng ko đén mức tệ, nhưng pin thì hơi đuối, sạc chậm",5,Đã dùng khoảng 3 ngày,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi
r-58657411,thegioididong,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/256GB,"Tốt, bây giờ hết nhu cầu sử dụng bán lại mất bao nhiêu % vậy ạ",5,Đã dùng khoảng 3 tháng,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-8gb-256gb
r-58397054,thegioididong,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/256GB,"Âm thanh to rõ, chiến game mượt mà, camera ổn, thiết kế đẹp, học tập làm việc tốt",5,Đã dùng khoảng 1 tuần,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-8gb-256gb
r-58409594,thegioididong,Máy tính bảng TCL Tab 10 Gen 2 4G 4GB/64GB,"Mới mua ko mở nguồn được,bên hãng cam kết 1 đổi 1 máy mới mà nay gửi máy lại hãng 1 tuần rồi vẫn chưa thấy trả lời. Cũng ko báo máy bị lỗi gì.",1,Đã dùng khoảng 6 ngày,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10-gen-2
r-58047460,thegioididong,Máy tính bảng TCL Tab 10 Gen 2 4G 4GB/64GB,Máy xài rất tốt 2 ngày mới sạc pin một lần,5,Đã dùng khoảng 1 tháng,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10-gen-2
