review_id,text
1859,"vào game toàn hiện kết nối timeout rồi văng game liên tục, xem video hd thì không có vấn đề, mua con này để chơi game mà cứ bị văng vậy chơi kiểu gì!!!!"
1860,máy sài buletooth bị giựt ngưng và màn hình hay bị tắt đen khi đang gọi mặc dù đang nói chuyện. nhân viên tư vấn đã đổi sang máy mới. tuy nhiên về sài cũng bị y chang. chả lẻ ra đổi hoài sao. bỏ ra 8 triệu đâu phải nhỏ để mua 1 sản phẩm bị lỗi ntn sao. viên viên tư vấn nhiệt tình. cảm thấy mất niềm tin vào samsung. giờ phải làm sao. mong ad phản hồi sớm nhất.
1861,"thiết kế đẹp, cấu hình tốt trong tầm giá, pin xài onscreen hơn 1 ngày gần 2 ngày còn 23 .. quá tốt mỗi tội sạc hơi nóng vì do sạc nhanh. nói về sạc thì cực nhanh luôn hơn 1 tiếng là đầy vậy là tốt rồi so với viên pin 5000 mah camera thì khỏi nói... chụp đẹp nhất phân khúc!"
1862,mình mua máy từ ngày mùng 6 tết nhưng mà có vài lần cảm thấy giật lag nhẹ cảm biến vân tay khá tốt
1863,"sản phẩm cực kì tệ. mới mua ngày hôm qua, hôm nay phải đi bán lại. 4g cực kì yếu, màn hình thì không nét, hay bị đơ máy. đó giờ sài samsung rất nhiều nhưng a21s này quá là tệ. thất vọng vô cùng. mất 20 phí. nên cân nhắc trước khi mua. nhất là về mạng 4g quá yếu lúc sài được lúc không."
1864,hnay mình mới mua a71.chưa có n trải nghiệm. cho mình hỏi.tại sao khi goi dt lại có vạch sáng ở màn hình vậy
1865,"máy dùng rất tốt so với tầm giá trên 2 triệu, pin sài lâu,mành hình to rất tiện cho đọc báo và xem phim."
1866,máy tốt..nhấn giữ nút nguồn sao k tắt được máy vậy..làm sao để tắt nguồn đây..tư vấn mjh với
1867,"xài mướt, pin lâu mà. 2 ngày hơn mới hết. nhưng em muốn hỏi sao khoá màn hình k có kiểu vẽ hình ạ. chỉ có số, vân tay và khuôn mặt. tìm hoài k thấy"
1868,"best trong tầm giá tác vụ game mượt mà, mới len vos 3.0 và android 10 cảm ơn 2 chi nv dmx tp ngã bảy. hậu giang rất nhiệt tình"
1869,"khuyên mọi người đừng mua... cấu hình rất tệ... pin thì sạc không được, nói chung tui xài nokia 6.2 còn bền hơn"
1870,tuyệt vời.đọc bình luận ko hay nhưng vẫn quyết định mua.trên cả mong đợi.ngon hơn not8 pro
1871,"cam trước sau tạm ổn, pin khá lâu, đt hơi dài,loa tốt, cảm ứng vân tay chưa được ổn lắm mình phải thử 2 3 lần mới đc có khi còn khoá máy"
1872,mình mới sử dụng được 2 tháng nhưng pin chỉ còn 95 . vậy mình có được đổi sp mới k vậy tgdd?
1873,"mới mua máy xong, cảm biến vân tay khá nhạy, không có hiện tượng bị loạn bàn phím, pin ngon sạc nhanh hơn 1h30 phút là đầy pin."
1874,mình mua ngày 5 5 2020 giá 8.990.000đ không được khuyến mãi gì cả. nhưng hài lòng về nhân viên. máy đợi test thêm thời gian nữa sẽ đánh giá tiếp.
1875,máy rất tốt so với tầm giá. nếu có nhu cầu sd cban thì nên mua con này.
1876,mong samsung có bản cập nhật fix cải thiện hiệu suất pin và độ nhạy cảm ứng sản phẩm sẽ tuyệt vời hơn
1877,sp rất tệ mới mua mà đơ máy ứng dụng chạy chậm cảm ứng hay bị lỗi sạc pin hơn 3h mới đầy
1878,"cấu hình chưa mượt lắm, nói chung tạm được, hi vọng săn phẩm mới sẽ update thêm nhiều tính năng hay hơn"
1879,vì khe 2 dùng chung nên dùng thẻ nhớ thì chỉ dùng được 1 sim. mua bản 128gb sẽ tiện hơn nếu dùng 2 sim
1880,sản phẩm rất tốt .tiện đay cho tôi hỏi .trong mấy có p.mềm cua vivo co nói là thây ốp miễn phí cho các dòng mấy vivo là có thật không ạ.
1881,"sử dụng gần cả tháng tất cả điều ổn ủng hộ hàng việt , có nhu cầu sẽ ủng hộ thêm"
1882,ở đây đã ae nào sửa dc lỗi camera chưa ạ nghe mn ns cấp nhật phần mềm sẽ hết mih đã cập nhật mà vẫn ko thế hết dc...nản cứ mỗi lần phai dug đến camera là muốn máy đi..
1883,"pin trâu, máy ảnh đẹp có khả năng chụp phơi sánh 32s, chụp được dải ngân hà, bền, cảm ứng rất nhạy, rất mượt, giáo hàng nhanh,"
1884,"mọi thứ ok,chê mỗi camera ,sóng cũng hơi kém nhưng không ảnh hưởng gì đến cuộc gọi.trong tầm giá này thì không có con nào vượt qua được."
1885,pin khá ổn ạ. dùng từ 8h sáng đến 22h35 mà đt vẫn còn 41 mà mk vẫn xem video nhiều. cảm ứng mượt chưa thấy đơ như mọi ng nói. có điều là sóng 4g viettel hơi yếu ạ. vào mạng bằng wifi thì mượt lắm. chụp hình đẹp nữa ạ
1886,"tui mua về test pin để max độ sáng 30phút xem video full hd trên youtube max âm lượng tầm 8 pin! như vậy tầm 6h on screen với độ sáng 100 vậy pin khá ổn! camera tốt, chiến game khá, loa to ấm, thiết kế đẹp! cho 4 sao vì viền bằng nhựa, camera hơi lồi, vuốt từ cạnh không thoải mái lắm!"
1887,"rất đẹp , xài ok , chup hinhf rat dep gi cung k cao lam nhưng xai dc 1nam dây sạc xài hãng báo k hỗ trợ . ngoài ra rất ok từ máy tới cửa hàng bán máy rất tốt ,"
1888,"máy tốt trong phân khúc pin ổn ,thấy nhiều người phàn nàn nhưng có lẽ chưa biết cách điều chỉnh tối ưu thôi ... với tôi đang dùng s9plus giờ dùng thêm cái này hài lòng về máy nếu được trang bị thêm chống rung cho camera nữa thì quá ok ."
1889,"mua hàng tại tp hưng yên mọi thứ đều rất tuyệt từ chú bảo vệ đến các bạn nhân viên . máy thì an tâm nha , chắc có lẽ duyên hay sao mà máy chẳng bao giờ lỗi cái gì mà mấy b than pin với sạc . dùng dt nó phục vụ mk chứ k phải mua để hầu nó . 1 2 pin mà cứ than chi mệt , các bạn có dùng dc cái máy nào 3 năm k thay hay k mà cứ lo sợ . còn sạc thì là sạc nhanh , sạc qua đêm thoải mái , k thì trc khi đi ngủ sạc 1h15 là coi như đầy r pin trên 20"
1890,"sản phẩm sử dụng rất tốt, thiết kế đẹp mắt, phù hợp với nhu cầu sử dụng, giá thành hợp lý. rất ưng ý về sản phẩm"
1891,máy ngon về mọi mắt có vẻ bắt wifi kém thôi v hên là sài 1 cái trong nhà ok tuyệt vời cho ai cần mua em nó
1892,mới lấy hôm 28 7 theo mình máy cầm chắc tay. pin 5000 nhưng cầm ko quá nặng so với những dòng khác. mình chỉ xài tác vụ bình thường. ko chơi game nên nghĩ khá ổn trong tầm giá. camera chụp ok. pin xài cũng khá. loa vừa phải ko quá lớn nhu các dòng redme khác. 2gram nên tác vụ cũng hơi chậm so với 3gram trở lên. cho 4 vì nhân viên của dmx tư vấn khồg chuyên nghiệp bằng nhân viên tgdd.
1893,vừa lấy con 11 pro 256gb màu xanh rêu. nhìn chung màu máy năm nay có con màu này là ấn tượng nhất. nói chung iphone ngon như giá tiền bỏ ra. ai mua iphone 11 chịu khó dán màn hình nha trầy uổng lắm!!!
1894,"máy pin rất trâu sử dụng hơn 1 ngày, chiến game rất mượt, camera ổn, nhân viên phục vụ nhiệt tình, vui vẻ. quà tặng ngon. rất hài lòng."
1895,cảm ứng cực tệ. nhiều lúc viết tin nhắn mà k viết đc chán nản. đổi k cho đổi trả
1896,máy đẹp chạy mượt mà pin tốt camera chụp ảnh rất tốt xoá phông tốt nhưng sạc pin chậm sạc hơn 3h mới đầy vân tay nhạy nói chung rất thích iphone 7 plus
1897,"đáng đồng tiền bỏ ra máy chơi game cực mượt.cầm máy nhẹ nhàng ko mỏi tay,nhiều tính năng mới mà chỉ có trên sản phẩm của oppo"
1898,"xài được 1 tháng, máy mượt,hôm mua chỉ 6,2triệu, xài lâu không bị nóng máy,pin xài một ngày thoải mái.tóm lại thương hiệu xiaomi xài rất tuyệt vời, cộng với tgdd bán hàng tuyệt vời luôn!"
1899,"sản phẩm nhỏ gọn, vừa tay thiết kế màu sắc đẹp mắt , sang trọng. máy dùng rất mượt mà, chế độ bảo hành rất tốt, pin khoẻ"
1900,"mới mua được 1 tuần sài rất ok. giá rẻ máy sịn, sạc nhanh sài ổn định. mãi ủng hộ oppo"
1901,so với tầm giá thì đánh giá máy khá ok chơi game lqmb voi pug khá mượt ko giật lag pin thì khỏi bàn chơi liên tục 5h mà vẫn còn 30 lên mạng nhanh chỉ có cái camera thì chụp hơi xấu. tính đồ game thì nên chọn em này.
1902,"nhân viên tận tình , phục vụ nhiệt tình rất ấn tượng. sẽ mua nhiều sp của shop. chất lượng sp chính hãng chất lượng rất tốt."
1903,"sau một tuần sử dụng thấy máy nóng chỉ vào zalo facebook youtube mà máy nóng thôi rồi sạc pin cũng vậy , vào mạng kém pin xuống nhanh. nạp đầy pin ko sử dụng để từ 23h tới 07h ko dùng tụt 14 phin"
1904,máy mới mà dùng bi. lỗi.. nhiều lúc bị đứng máy.. tự động vào trình duyệt chrome. cho hỏi vấn đề ở đâu
1905,máy dễ nóng. mà bị nóng máy lên là cảm ứng bấm không dính. rất ức chế. mình mua dt dc 3 thág
1906,"dùng được 12 ngày thấy pin dùng ok,sạc nhanh nhưng vân tay mở khoá màn hình k được nhạy,lúc được lúc không"
1907,bị lỗi sạc máy báo đang quá nóng xong sạc tới 75 dừng luôn.không biết có cách nào khắc phục tình trạng này không
1908,không cho kết nối cáp usb với máy tính. không hỗ trợ ucb otg. quá tệ cho mức giá tầm trung. thua cả những máy đời cũ. được mỗi bộ nhớ trong 128 gb
1909,thiết kế nhiều camera máy nhìn ko đẹp nỗi máy có tiền lên mua iphone mọi ng nhé máy dùng quá chán
1910,"máy rất đẹp,pin dùng ổn,camera chụp đẹp,nét,màn hình rất chân thật,chỉ có điều sạc pin quá lâu,không có công nghệ sạc nhanh,sạc mất gần 3h mới đầy,còn lại đều tuyệt"
1911,điện thoại có vài vết sọc nhỏ trên màn hình. dù mới mua cách đây 4 ngày. sử dụng tạm ổn. đôi khi bị lag nhẹ
1912,"mọi thứ đều ổn. tôi mua máy gần được 1tháng sử dụng thì máy mau hết pin độ chai pin đo được tại ứng dụng phone info là 69.1.chai 29,9 phần trăm cảm biến vân tay ko được nhậy.lúc mở hộp thì tgdd.đã mở sẵn và dán miếng chống xước trước dù biết là sp.zin nhưng vẫn e ngại"
1913,"mới sài thấy cũng ok số với tầm giá này , đôi khi còn hơi đơ hok biết đó mạng hay máy nữa"
1914,"sản phẩm tuyệt vời, nhân viên hỗ trợ hết mình, máy nhanh mượt, màu vàng mới sang trọng"
1915,em muốn đổi realme5i 3g 32 lấy con nay phải bù vào bn tiền vậy shop...em mua được hơn 1 tháng rồi
1916,nói chung là bình thường xem youtube hơi bị nhòe mới dùng được 3 ngày nên chưa biết thế nào
1917,"camera chụp ko đẹp, mình hơi thất vọng, màu nhạt và lúc chụp thì xấu. lúc ảnh lưu vào thì đẹp hơn tí. camera trước ảo pin cũng dùng 1 ngày."
1918,"sài đc. chỉ mỗi cái máy hay đơ cả khi đọc báo. pin trâu khi nghe gọi đọc báo. tụt nhanh khi xem phim,game.."
1919,"điện thoại đẹp camera chụp siêu nét . không hề bị lag giật gì hết , loa to , vân tay dưới màn hình nên không thể ss với 1 chạm"
1920,mua đt đc 4 ngày pin tuot wa nhanh sac đây từ lúc 8h15 để tôi sáng mặt 13 pin that vọng
1921,tốt sài sang trọng có cá tính lĩnh lãm choi game khong lac that tiet voi voi dt.
1922,"sản phẩm quá tuyệt vời, mọi thử diễn ra nhanh ngoài mong đợi, nhân viên vui vẻ. mong tgdđ sớm có dịch vụ dán máy ppf."
1923,"mua được 1 tháng. mọi thứ đều ổn không có gì phàn nàn. màn hình sắc nét, loa lớn, phản hồi nhanh, không chơi game pin dùng khoảng 2 ngày, đã làm rơi 1 lần và không xước xác gì. tóm lại là tốt trong tầm giá."
1924,"sản phẩm đẹp, chất lượng tốt, nhân viên tư vấn nhiệt tình. uk"
1925,"ưu điểm máy thiết kế đẹp, pin trâu, chạy mượt đặc biệt đây là thương hiệu việt nam nhược điểm máy không có tính năng hẹn giờ tắt mở nguồn tự động và quay số nhanh. có 2 tính năng đó nữa là ngon"
1926,"e mới mua lúc sáng mơi thủ đều ổn rất ok , chỉ có camera sau bị tôi qua kg biết vận đề gì ạh"
1927,"e mua máy là 3tr990, máy đẹp, loa rõ, cam xiu đẹp luôn nè, màn hình xem phim cực đã, cầm vừa tay luôn,... nói chung là ok. nhân viên tgdt ômôn cần thơ tư vấn nhiệt tình vs đẹp trai dễ thương lắm nha, anh mạnh í"
1928,"máy mạnh, chơi game mượt mà, tuy nhiên màn hình không tràn viền nhưng lại rất đẹp. nói chung xứng đáng với giá tiền và thái độ phục vụ của tgdd rất tốt"
1929,bị lỗi nhiều quá. chắc tại máy mới samsung chưa cập nhật phần mềm tương thích với máy. máy sài dễ bị nóng nữa.
1930,"máy mới cập nhật bản miui 10.3 tự nhiên làm camera tệ hơn rất nhiều , nó cứ rè rè sao ý , ae nên cân nhắc trc khi cập nhật"
1931,"bữa 1 5 giảm 400k không có tiền mua, đến khi có tiền mua thì hết giảm, mua xong được 3 hôm thì lại giảm giá cay. mà trải nghiệm thấy cũng ổn, nên thôi kệ coi như mình đen vì mua giá giá 5990 chứ hk phải 5490"
1932,sạc nhanh 25w tặng sạc dụ phong 15w liệu có đáp ứng đủ. cảm biến vân tay ko nhạy hơi thát vọng. còn lại máy mượt cam đẹp ok hết
1933,máy dùng ở mức khá ok. nhiều chức năng không được linh hoạt như android. thời điểm hiện tại là được 1 năm sử dụng máy chiến pubg được 4 5 tiếng. máy mua về chỉ để chơi game. được cái sang haha
1934,"mình dùng được 1 tháng rồi, nhìn chung thì khá hài lòng với kiểu dáng và chất lượng máy, có 1 điểm hơi buồn là phần cạnh máy dễ bị xước quá, dù có sử dụng ốp bảo vệ"
1935,máy xài hay bị đơ.thấy hối hận khi mua 9s này.độ sáng màn hình kem màn hình khong bang dt sam saung
1936,"máy chất lượng, mượt, cấu hình ok, sử dụng rất thích. tôi rất hài lòng về sản phẩm này."
1937,"cấu hình dùng ngon. tất cả đều ok trừ cái màn hình ra ngoài trời sáng cực mờ và tối, chất lượng màu sắc cực kì tệ."
1938,"vừa mua hôm 12 9. chỉ là khi về nhà tự xem review và ý kiến thì mình thấy không được như nhân viên giới thiệu. ví dụ như chip, chip snap thì mạnh thật, nhưng dòng 460 thì hơi chán. hay sạc nhanh nhưng mình sạc cả tiếng mới được trên dưới 20 ? mình thì thuộc dạng mù công nghệ nên thấy thế thì hơi chán. giờ nếu đổi sang một con giá trị tương đương như redmi note 8 hay note 7 thì được không? mong được nhận hồi đáp sớm."
1939,"tươ ng lô i 1 ca i, ai de đô i ca i mơ i cu ng y chan ,qua trơ i lô i trên sp,câ p nhâ t phâ n mê m sa i đươ c 1 bư a la i lô i tiê p. ko biê t samsung tung ra sp na y ra ma chưa kiê m lô i hê t ha j a ,yêu câ u co chi nh sa ch đô i mơ i do ng kha c, đơ i pha n hô i tư điê n ma y xanh va thi tgdd, chư mâ t lo ng tin qua rô i!!"
1940,tôi muốn mua máy ss a51 3 ngày . cảm giác pin này quá yếu . tôi muốn muốn đi đổi máy khác . trong khi đó tôi trơi 1 trận game 15 phút hết 6 pin họ bảo do màn hình . tôi test thử nhưng máy khác setting cùng 1 đồ họa và lượng pin chênh lệnh 3 pin . tiếp theo đó là để nguyên pin từ 2 tiếng bị sấp 4 pin mà rõ tôi đã tắt tất cả các ứng dụng chạy ngầm . họ test và bảo tôi máy vẫn bình thường . và họ áp đặt lý lẽ của họ rằng máy tôi vẫn đang bình thường.
1941,"máy sài đc một tuần bi đung máy, đem ra tgdđ được đổi máy mới về sai vẫn bị loi chẳng hiểu sao .zalo ,tiktot messenger, do là bi đung may cu tat nguồn khoi động lại sd được hơn một ngày vẫn bị đung máy, thật thất vong thật sự"
1942,"điện thoại này chán lắm. anh họ mình mua được 3 tháng đã lộ nhiều khuyết điểm, màn hình tối máy đơ lướt ko mượt loa rè nghe ko ấm, nguyên cái màn hình với cam lồi là ko thích rồi, ram dư ít đến khi các app tăng bộ nhớ máy ko thể hỗ trợ nổi. thiết bị phụ kiện hỗ trợ dòng điện thoại này hiếm ở quê, bị vỡ màn hình cũng phải chạy lên tp thay nói chung bất tiện."
1943,"pin khỏe quá, thích nhất em này về pin. camera thấy khá tốt, thích cái cam góc rộng với can chụp cận cảnh."
1944,"làm gì có loa kép ,quảng cáo sai,loa đơn nhé nghe nhạc các thứ chỉ nghe được 1 loa duy nhất không như các hãng khác nghe cả 2 loa"
1945,mua được 5 ngày dùng ổn. đa nhiệm game kém. và bị hỏng củ sạc k hiểu tại sao. cho em hỏi học củ sạc có được bảo hành k ạ
1946,không biết mọi ng thế nào chứ mình xài thấy ok lắm.pin trâu cảm ứng tốt.vân tay hơi kém chút nhưng mà ok lắm
1947,"máy ngon trong tầm giá, pin trâu, dùng tốt. mỗi tội chơi game có hơi bị lag 1 chút xíu, và liên quân mobile không hỗ trợ 60fps cho máy này. mình thấy hơi thất vọng một chút."
1948,giá như nó hình vuông cạnh và màn 4.7 thì quá ok..nhưng dc cái nhỏ mà có võ thì cũng tốt . mà tại sao ip ko nâng cấp camera lên cao chút nhỉ
1949,sau gần 1 tháng xài máy thì cảm thấy rất êm mượt pin tuy mau hết nhưng cũng trâu hơn android rất nhiều. máy pin chưa tới 2000 nhưng so với android thì tầm 3 ngàn mấy vì có bạn xài cái j7 pr so sánh nên mới biết. có điều mau hết pin khi dùng 3g còn dùng wif thì ok lắm. nói chung rất thích dự là sẽ mua ip8 để tiếp tục xài
1950,"rất ok,thiết kế đt rất đẹp,điều pin tuột nhanh chụp hình rất ok ,chơi game bao mượt"
1951,a10s rất nhiều lỗi. cảm ứng rất kém. rất hay đơ máy. mang ra samsung bảo trì thì bảo xong rồi. mang về chả thấy khác gì
1952,"mình mới mua máy hôm 14 02 nhưng thấy nhìn chung xài cũng tạm. camera xấu mờ,hình ảnh nhạt không sắc nét không như quảng cáo chụp hình thua cả con j2 cũ ,cảm ứng chậm,vi xử lý chậm."
1953,dạ cho em hỏi. 11 pro max sạc vào rất nóng máy. xài bằng sạc dự phòng mua ở tgdd luôn. đã thử lấy sạc sạc cho máy khác thì lại không nóng. do dòng nay sạc nóng vậy hay sao ạ.
1954,máy rất hay đơ và ấn nút nguồn mãi không sáng màn hình. dù máy mới mua được 3 ngày. quá tệ đừng ai mua máy này nữa
1955,"không như mong đợi, sử dụng 3 tháng pin thì tuột nhanh, nhiều lỗi phần mềm ko tự đăng nhập wifi, cứ hay bị lỗi một sim phải tắt mở lại mới được"
1956,"mình mua 4 tháng rồi sài cũng đc nhưng thỉnh thoảng đang vô ứng dụng này tự nhiên sang ứng dụng thấy hơi khó chịu có lúc bị đơ máy nữa ko biết sao, chơi game cấu hình cao ok nhưng liên quân thì cấu hình gì nó cũng bị đơ máy lúc đầu về sau rất mượt nếu có khắc phục bị đơ máy hoặc tự chuyển ứng dụng. nếu có khắc phục thì mong ad giúp"
1957,cái giá nói lên tất cả rồi . 11 pro max đỉnh thật sự . nhân viên nhiệt tình rất là hài lòng về thái độ tiếp đón phục vụ . ai có khả năng thì nên tậu 1 con
1958,mình dùng được hơn tuần rồi mình thấy may ok cảm ơn tgdd nói chung là pin rất trâu chơi game rất mượt chụp ảnh đẹp. giá tiền hợp lí
1959,"có ai đang bị tình trạng giống mình ko pin để từ tối lúc đi ngủ đến sáng chỉ tốn 2 ,sáng dậy đi làm từ 80 đến chiều về còn 45"
1960,"sản phẩm sử dụng oke, chắc chắn. nhân viên phục vụ tốt, nhiệt tình. hài lòng khi mua ở tgdđ."
1961,"điện thoại em mua đc 1 tháng mấy ngày đầu rất mượt nhưng về sau có dấu hiệu bị lag hay đứng máy. em chơi liên quân mà lag, giật liên tục. có cách nào khắc phục không ạ?"
1962,"sản phẩm chụp hình đẹp. pin oki. màu xanh đẹp. tuy nhiên vao facebook, zalo nhập nhanh bị out ra. không biết lỗi máy hay cấn nút gì."
1963,mọi thứ thì quá ok trừ cái camera quá cùi bắp thua con nova 3e cũ của mình nói cchung hơi thất vọng sau khi sử dụng
1964,"sp tuyệt vời, giá phù hợp, pin dùng lâu hết, nhân viên tư vấn nhiệt tình, ủng hộ tgdđ"
1965,máy sau gần 1 tháng dùng tạm ok về cấu hình so với mức giá. lâu lâu máy đơ k mở đc ứng dụng xong fai reset. pin dùng nhanh tụt pin. không biết có gì khắc phục được k.
1966,"quá tuyệt vời , máy sài ngon, chơi game cũng mượt, chụp ảnh đẹp, quá tốt trong tầm quá, mọi người xem thử và xem s nhé"
1967,"đã khiêng 1 em về dùng. rất tuyệt luôn. màn hình sắc nét, chụp ảnh miễn chê, pin qua ổn. nhân viên phục vụ rất nhiệt tình"
1968,sản phẩm chắc chắn. pin ổn. độ nhạy cao. chiến tốt các dòng game cấu hình thấp. tuy nhiên sóng wifi yếu hơn so với các sản phẩm khác 1 vạch. lúc sạc sờ vào máy bị giật. mất an toàn đánh giá bình thường
1969,sản phẩm vừa túi tiền. pin khoẻ. sóng khoẻ. dùng đc 4 tháng thấy mọi thứ ko có gì phàn nàn
1970,"ko biết có phải do mình mua ngay máy dỡm ko mà máy mình chơi nó lag vãi ra, tác vụ bình thường thì cứ giật giật, chơi liên quân thì thôi rồi, tụt fbs dã man, thật sự thất vọng khi bỏ ra 6 củ mua đt này"
1971,"chỉ mình cách đổi nhạc chuông với. trong máy có 5 nhạc chuông mặc định nhưng không đổi được, đổi xong nó lại quay về nhạc đầu tiên"
1972,"tiếc tiền quá. máy hay bị đơ, chụp hình thì hỡi ôi luôn, cứ tái tái kiểu sao đó, hình ảnh k trung thực. đọc báo có hình minh họa là chạy k lên hình luôn."
1973,"mới mua nên chưa có cảm nhận gì nhiều. thấy cũng ổn. chị nhân viên tên yến tư vấn nhiệt tình, dễ thương, duyên dáng"
1974,"sản phẩm sài tốt, pin trâu, camera tạm đc, chíp mạnh chơi game mượt, màn hình sắc nét."
1975,số tiền bỏ ra không xứng đáng với chất lượng nhận lại. vân tay hầu như dùng không được. camera quá kém
1976,khi kéo thanh công cụ xuống thì nó lại vậy có khí thì cả màn hình bị xanh lè luôn !? có ai bị như em không ạ ?
1977,"sản phẩm tệ nhất tui từng mua , camera tệ , ko nhận sim đc nữa, cấu hình thì ko thích chút nào , độ phân giải 720p mà cứ như 480p v , chơi game thì ko lag ,"
1978,màn hình lâu lâu bị chớp một cái thì làm sao đây ad cứ bị chớp khó chịu quá khởi động lại máy r nó vẫn y như v
1979,dùng đc 7 tháng r máy rất ok. mình chơi game ngày hơn 8 tiếng nhưng thấy đt cũng bt k quá nóng cũng k lag. nói chung ok
1980,"mới mua ở điện máy xanh, nhân viên tư vấn nhiệt tình,sau đây là một vài đánh giá của mình, máy giá bình dân mà dùng rất tốt pin châu chụp hình tạm được vân tay nhạy.mọi người nên mua máy này"
1981,"máy cực tệ .chơi giật lag liên tục mặc dù là mới mua, lướt web thì đơ đơ lâu lâu tự out ra lun.. cam thì quá tồi lấy nét quá chậm"
1982,"đã mua hơn 2 tuần và cảm nhận rất mượt game full setting . máy sạc nhanh hút 4g wifi cực mạnh . yếu điểm ở cái bấm tí đã nóng máy, và hay bị đơ hình khi lướt đọc tin báo online , nhân viên của tgdd cũng rất nhiệt tình. giá đầu mua là 3tr990 giờ còn 3tr590 ưu đãi tốt cho các game thủ nhá."
1983,"đã xài đc 1 tháng máy chạy rất tốt, game mượt, pin trâu xài 2 ngày mới hết, nghe gọi rõ, phim xem rất sắc nét, xứng đáng 3tr"
1984,"dùng 4 tháng, máy siêu mượt, cam đẹp, màn hình đẹp, pin dùng nhẹ nhàng được gần 9 tiếng. tốt"
1985,máy mới đầu mở cmr hơi mờ nhưmg chụp xong xem lại thù ok. máy pin trâu chơi game ok nosi chung k có gì chê
1986,pin trâu bò....sài ổn...hôm qua đi làm về bỏ túi quần quên mang ra.....thế là vk đem ngâm nước.5p sau nhớ ra thì.....tính âu tiêu goy...ai ngờ vẫn sài ok.....có cái h camera vô nước chụp hình mờ.....vi diệu quá..kkkkk
1987,"mới mua hôm nay giao hàng ngay hôm nay rất nhanh hàng đã sài tc r giờ sài tiếp nói chung em này quá oke rồi . quá ok với giá tiền , thanks shop ."
1988,"mình mới mua đc 1thang nhận xét như sau. máy sài quá ok ko chê vào đâu, pin khá trâu camera chụp quá đẹp, chơi game mượt mà, màn hình xem phim quá đẹp. nói chung mọi chức năng quá ok."
1989,mới mua hồi sáng..máy đẹp tuyệt vời.pin cực đỉnh..camera sau đẹp hơn oppo f5 mình đang sài.với tầm giá này thì ok về ngoại hình lẫn thời lượng pin nhưng có điều là bắt sóng wifi yếu quá màn hình thì ám vàng mình thì thích sáng trắng
1990,mới mua chưa đánh giá gì nhưng điện thoại cứ hiện dòng thống báo đang tải xuống âm thanh không xoá được.
1991,"mua lần 1, đem đổi. đổi xong lỗi khác đem ra bắt đi bảo hành. chưa sài trọn đc 1 ngày . sạc thì để siêu nhanh mà 5p chưa lên nỗi 3 . sáng mua, chiều đêm ra coi lỗi bảo máy cong... bán hàng y như đưa đt hõng bán cho mình lần 1 để ta lại 1 đỗi 1.. đặng mất cái lợi trao đổi cũa mình v.!! mua đt 3 lần r..lần nào cũng phải ra 1 đỗi 1 lại mới sài chuẩn được.!!"
1992,"mới mua được nửa tháng nhưng máy bị loạn cảm ứng, máy còn 40 pin nhưng sập nguồn. cắm sạc cũng không lên nữa"
1993,không phù hợp cho game thủ như mình màn hình nhỏ thiết kế chỉ theo phong cách lạ và lạc hậu
1994,"cảm ứng không nhạy cho lắm, pin siêu khủng, chụp ảnh chấp nhận được, loa to... tầm giá này thì hợp lý"
1995,"e mới mưa đc 2 tháng. mà e mới cập nhật phiên bản miui mới nhất , e sử dụng thấy nó tụt pin nhanh quá. mún xuống lại bản cập nhật cũ thì làm sao ạ"
1996,"mới mua hơn gần 2 tuần.lúc đầu chơi game đúng là nóng.nhưng phiên bản cập nhật miui 10.4.5 mới thì nó không còn nóng nữa.chơi liên tục cả 1 giờ,mang ốp lưng mà chỉ ấm thôi..máy bạn youtuber kinh quá"
1997,"sản phẩm tuyệt vời. pin trâu, cấu hình tốt trong tầm giá. nhân viên bán hàng nhiệt tình. tư vấn tốt. màu sáng, đẹp hơn trong ảnh"
1998,"em mua máy mới gần 3 tháng , mà màn hình bây giờ là loạn xí ngậu lên , pin sụt nhanh hơn cách người yêu nói câu chia tay , đem ra bảo hành thì bảo ko sao , đem về dùng 1h đầu ok ổn tưởng xong xuôi vì bị gì đó , ai ngờ giờ nhấn mỗi chữ ok thôi cũng làm mãi ko đc , mong shop phản hồi nhanh để em còn biết cách khắc phục"
1999,pin kém .còn mọi chức năng khác thấy ôke.mua đk 1 tuần thấy giá giảm mất 1tr.máy mới mà giờ chưa có ốp thay thế chán
2000,mới mua được một tháng mấy đã bị lỗi bóng mờ rồi . đi đổi trả thì bảo xước không đổi được . được cái nhân viên nhiệt tình thôi
2001,điện thoại nhanh hết pin.không sử dụng cũng mất 15 pin.sử dụng tuột pin cực kì.chán
2002,"mới mua về xài được 3 ngày không bắt wifi được trong khi mình thử điện thoại khác thì vô wifi được, rất bực bội tự ngắt wifi kết nối lại cả chục lần"
2003,"đừng mua máy giảm... sài hay bị đơ. tn tự nhảy loạn. sp kém quá. thường xuyên bị loạn cảm ứng, đến chế độ xoay tự động cũng tùy hứng, thích thì xoay k thì thôi. cảm thấy bỏ tiền vô cái a9 này k đáng"
2004,"máy tốt mượt chơi game khá ổn. tuy không có ốp lưng tại tgdđ nhưng đặt trên tiki, shoppee, sendo đều có."
2005,nghe bảo pin trâu nhưng mình lại cảm thấy thất vọng về pin cực kỳ. mọi thứ đều ok chỉ có pin là không như mong đợi
