review_id,review_text,rating
7420,"máy đẹp, mọi thứ điều ok mua ở tgdđ là yên tâm nhất, mua máy thứ 2 tại đây rồi .",5
7421,máy rất ổn trong tầm giá này. pubg bao mượt . pin trâu . màn hình tạm ổn . sạc nhanh,5
7422,"có vẻ pin chưa ổn lắm. trước dùng s10 một ngày rất thoải mái, giờ s20 chỉ 15h đã cạn. chờ bản cập nhật xem sao. chấm 5 động viên.",5
7423,lúc đầu sài ok nhưng tg gần đây pin tụt nhanh màng hình chính cứ có quan cáo noi lên hoài rất bực mình mong là có thể chỉnh lại,4
7424,"mới mua hôm qua, pin rất trâu , bắt wifi rất tốt mọi ứng dụng đều mượt, so cùng tầm giá chắc không có máy nào bằng, nhân viên của thế giới di động phục vụ rất tốt ,rất hài lòng.",5
7425,"đừng mua có tiền thì lên ip11 đi, con này liên quân cũng lag, pubg cũng lag thì còn chơi cc gì nữa. mua về để xem phim, nghe nhạc thôi mà pin cũng nhanh hết.",1
7426,"chán lỗi tùm lum luôn , ko bh mua nữa cảm ứng lúc đc lúc ko , loa bé tí , wifi yếu , game thì nghỉ luôn đi , sạc lỗi",1
7427,"thiết kế đẹp mắt ,màu sắc đẹp.sản phẩm chơi game lướt wep mượt. giao diện rất phong phú.pin sử dụng được rất lâu.nhân viên tư vấn hướng dẫn nhiệt tình",5
7428,pin kém quá 1 ngày không đủ pin sài chơi game sụt pin nhanh.còn lại sài cũng khá ok rất hài lòng về máy trừ khoản pin và vân tay vẫn hơi kém,3
7429,"samsung a21s rất tệ về mọi mặt như pin hảo nhiều, màn hình lg nét, lướt web chạy chậm, chụp hình lg đẹp, ảnh chụp bị ngã màu vàng . giá tiền cao kg phù hợp với mặt hàng . tôi mua xong phải đem đổi lại con oppo .",1
7430,chơ nga y em na y ba n ơ viê t nam...nhâ t đi nh se sơ hư u em no ...ra t ho ng tinh vi em no co nhiê u ti nh năng mơ i ok,5
7431,"tầm 4 triệu trở lại , chíp snapdragon, pin trâu, sạc nhanh, ram 4g, dùng mượt mà, ko nóng , vậy thì quá ngon rồi, camera tạm được. tưởng ko ra gì , ai ngờ quá ngon trong tầm giá, điện thoại mua lại xài chạy ầm ầm, có gì đâu mà mọi người chê lên chê xuống vậy",5
7432,"mới sử dụng được 3 ngày. vân tay siêu nhạy, pin trâu sạc nhanh, camera ổn, cảm giác lướt rất mượt. dùng lâu máy rất mát không hề nóng. máy cầm nặng tay.",5
7433,"mua đc hơn 4 tháng máy dùng ok lắm ko có gì để chê nhân viên thì nhiệt tình , quyết định mua ip7p là ko sai.",5
7434,điều hạn chế ở con này vẫn là loa rất nhỏ. còn lại đều ổn ở tầm giá 9tr290. 4 sao,3
7435,"mua máy cũng hơn 1 tháng rồi, chơi game ok, về phần pin thì hết nhanh cũng giống pin của samsung galaxy j6 nhưng có chức năng sạc nhanh, còn về wifi thì bắt sóng cũng kém dù ở ngay cạnh wifi, về hiệu năng chơi game thì với cấu hình như này thì ổn. tôi khuyên anh em nếu muốn chơi game ổn thì nên mua con này",5
7436,"máy chơi game cũng được nhưng pin thì lại không được ok cho lắm vì hơi nhanh hết, máy ấm chứ không nóng, còn lại mọi thứ đều ok hết",5
7437,"mới mua 4 ngày, chả có đặc sắc ngoài chơi game mượt, pin thì 5000 nhưng tụt ớn ăn quá",5
7438,nhập galaxy m 21 về bán là bảo đảm cháy hàng.đang sài pin trâu.trip mượt.hình ảnh đẹp nữa.cho 9 sao luôn ấy.,1
7439,"đt máy đẹp, pin trâu. chỉ vào youtobe, fb, zalo, ko chơi game nên 2 ngày mới sạc 1 lần. cảm thấy pin ổn. mấy ngày đầu vào các ứng dụng còn bị đơ, tự out ra. nhưng dc nv kĩ thuật hỗ trợ nên máy chạy mượt hơn rồi. vào cho bù 5 sao",5
7440,"đẳng cấp, xài ổn đến tận bây giờ dù có ra andoid nào thì cũng không thể so sánh được",5
7441,"máy ổn đấy chứ pin ngon màn hình đẹp cấu hình ổn ,camera thì chụp trung bình thôi không đẹp",5
7442,"sau 5 ngày mua về sử dụng, pin giảm hiệu suất tối đa còn 99 , như vậy có được hưởng chế độ bảo hành gì không? máy dùng thì cực nhanh nóng, hơi thất vọng.",1
7443,dùng khá ổn pin hơi nhấp nhô hai ngày đầu sạc ngày thứ ba dùng ổn chơi game nhiều nhưng dùng đến hết ngày vẫn đc 23 vân tay nhạy cực nhạy quét khuôn mặt cực nhanh nhân viên tư vấn nhiệt tình anh em nên duyệt con này,5
7444,theo em nghĩ oppo đưa giá quá cao..màn hình chỉ dừng lại ở fhd 60 90hz..chíp thì của media tek p90.. theo em nghĩ giá quá cao..nếu tầm giá này có thể mua xiaomi k30 5g .. được chíp tầm trung mạnh nhất vs mới nhất snap 765g..thêm được công nghệ màn hình mới nhất 120hz..còn ngon hơn nữa thì mua k30 ultra được chíp dimensity 1000 chíp này ngang snap 855 ..120hz độ sáng màn hình 800nits quá ngon,2
7445,"xài rất tốt mà .pin trâu, có khi xài đc hơn 2 ngày luôn ấy. mượt nữa. mọi người sao thế",5
7446,"sau 2 tháng trải nghiệm mình có nhận xét như sau,,,vs 1 người k chơi game như mình thì máy đáp ứng rất tốt các tác vụ bình thường,,,vì mình chủ yếu là quay lip để bán gà và lướt web nên máy sử lý rất tốt,,chua gặp bất cứ 1 lỗi nhỏ nào...chắc là tại mình hên nên mua dc ngay con máy tốt,, tuyệt vời cho 1 cuộc tình...",5
7447,"sản phẩm pua xuất sắc màn hình đẹp, cấu hình mạnh, camera chụp ảnh rất đẹp,pin trâu sạc nhanh, nhiều tính năng thú vị, giá púa rẻ. tốt nhất trong tầm giá....",5
7448,"mới mua và dùng được một hôm cảm thấy máy khá ok ko như nhiều người nói. đặc biệt điểm cộng khi mua ở thegioididong là nhân viên khá nhiệt tình, cảm thấy rất hài lòng.",5
7449,"thế giới di động gì kì vậy ,hồi lâu e có mua con a70 mới sài được hơn tuần thì bị lỗi xong tgdd có kêu đổi điện thoaii mới xong nay em đem ra tiệm khác bán thì kêu điẹn thoại đó bị sửa lung tung bên trong và đã bị ép kính",1
7450,thề luôn. sài bao nhiêu hãng samsung lần này thật sự thất vọng . sài chán thiệt sự. đt quá lác . kh bật ứng dụng tắt hết mọi thứ cũng bị tụt pin. cảm ứng không nhạy . 4 góc của màn hình đều không nhấn đc. chụp hình thì xấu vô đối. nói chung a20s khuyên m.n không nên mua. thà mua a10 hay a20 còn hơn,1
7451,đt mình mới mua đc 4 ngày mà sao sau cập nhật đt ko đc mượt. mà bắt 4g và wf thì lại kém quá,3
7452,có ai bị trưa 12h sạc pin nắng quá máy lên dc 85 thì tự động ngắt sạc k ạ chờ cả tiếng vẫn k lên nữa,4
7453,nói thật ae muốn chơi liên quân thì đừng mua con này. tôi mua một con khi chơi nó bị lỗi ở phím di chuyển cứ bị khựng lại rất khó chịu. mặc dù đã ra tiệm đổi cái mới nhưng vẫn vậy,3
7454,"gb đã ít trong khi giá lại chát hồi mình mua là 14tr , thế mà đăng hình lên facebook còn bị mờ, khắc phục bao nhiêu lần cũng không được hối hận vì đã mua",3
7455,"thâ t vo ng qua ma ng hi nh xâ u du đa chi nh châ t lươ ng hd, camera xâ u go i video xâ u. mi nh mơ i mua lu c tô i sa ng đem tra ma y liê n châ p nhâ n lô 20 ba n xong nhe ca ngươ i",1
7456,"xài tạm ổn, up cập nhật hao pin quá phải reset máy mới ổn, cam chưa tốt, màn hình đẹp pin được 2 ngày",4
7457,sp ổn. mọi thứ đều rất tốt ngoại trừ máy mau nóng vs pin tuột hơi nhanh. nhưg dù sao cũg thích 3,4
7458,mình mua sài thấy không ổn lõi lung tung nên đã trả lại máy không đáng mua mọi người đừng nên mua có mua thì note8 pro là ok hơn,1
7459,"dùng để chơi game khá được, pin tuy không trâu như mong đợi nhưng vẫn tốt hơn khối dòng điện thoại đồng giá, camera trước selfie khá bình thường nhưng camera thì tốt, rõ chi tiết, bắt wifi tốt, âm thanh tốt, sài gần 1 năm giờ vẫn thấy ổn",4
7460,"ổn và đẹp đấy chứ. pin thì máy nhỏ pin nhỏ thì chịu thôi. ăn thua mục đích và cách xài mấy b ạ. mua làm phụ, nghe gọi chụp ảnh, onl không quá nhiều thì củng trụ được 1 ngày.",4
7461,"nhìn thì ngon mà dùng như shit game mu h5 nhẹ thế mà lag suốt, sóng thì chập chờn lúc có lúc k.camera mờ chụp chậm.nói chung k được như mong đợi quá tệ.",1
7462,"mới mua sáng nay.mẫu đẹp dùng tốt,dùng sim phụ quá ngon,hi vọng dùng lâu dài sẽ ổn",5
7463,nói chung đt này ổn so vs giá.nhưng có vài khuyết điểm.pin tụt nhanh quá.cầm nặng tay quá.chơi game ok luôn chơi liên quân.hay chơi pubg ok luôn. nhược điểm máy này bắt wifi vs 4g hơi kém.nói chung vs giá 4tr5 là ok rồi.tự hào hàng việt nam.,4
7464,xài được gần 5 tháng cảm thấy mọi thứ ổn trong tầm giá tuy điện thoại còn có nhiều cái chưa ok lắm cơ mà đợi mình mua điện thoại lâu rồi thì hãng cho ra màu mới mà đúng ngay màu mình thích .,5
7465,điện thoại đẹp....cầm nắm chắc tay .kích thước nhỏ gọn .camera chụp hình đẹp.........nhân viên tggd 358 lê văn việt rất nhiệt tình,5
7466,mới mua được 1 tháng rưỡi bị lỗi sạc sạc từ 8h đến 15h chỉ lên được từ 20 82 xong k nhận dô pin nữa hôm qua sạc thù chỉ lên được 94 không lên được 100 . mong nhận được phản hồi sớm nhất,2
7467,"máy lỗi , ấn nút nguồn phải chờ 9 giây mới sáng màn hình. không phải để khởi động máy",2
7468,máy không như mong đợi.chơi game thừa xa máy đời cũ.pin hết nhanh chơi game chỉ 4h là hết pin.mua mới xong muốn đổi con khác quá khó khăn khi chót mua nó.ko nên mua vì không như quản cáo,1
7469,"loạn cảm ứng nặng chạy linh tinh sai lầm khi mua đc pin trâu cấu hình tạm ko thể phóng to màn hình các loại game avatar musik, võ lâm môbi",1
7470,theo như tôi thấy la máy chạy trên android 9 và bộ nhớ 32 ram 2 thấy ok rồi mọi người thấy nhưng tôi biết itel s15 pro lam đep đó,5
7471,cập nhật phần mềm xong bị lỗi hay gì không khóa bảo mật được ai biết giúp giùm với,4
7472,không hài lòng về samsung a50s xem video trên face cứ bọ thoát ra đem ra tgdđ thì nói cài đặt lại vậy mà cài đặt lại cũng như vậy cảm thấy thất vọng về samsung,1
7473,"sai lầm khi mua samsung a70,máy thì hao pin,mua 4 tháng thì 2 lần bảo hành cùng một lỗi,bảo hành lần 2 về máy đơ,vào mạng hay chơi game hay bị đứng,xài 10p thì nóng máy,chất lượng máy quá tệ,",1
7474,"chán thật, lấy máy lúc hơn 8h, về đến nhà hơn 9h đã lỗi. màn hình đen xì rồi cứ nháy nháy, rồi tự reset lại máy. rồi cuối cùng là báo lỗi",1
7475,"ma y đe p, camera chu p a nh đe p, vân tay siêu nha y, mươ t ma trong mo i thao ta c, xuâ t să c!",5
7476,sp tốt. nhân viên thân thiện. sài rất oke mặc dù mua cũ ở tgdd. miui12 sài ổn định. mượt. sóng sánh chụp ảnh oke. rất rất tuyệt vời,4
7477,"galaxy a70 thích nhất là màn hình lớn. có thể nói là lớn nhất trong các dòng smarphone hiện nay. máy dùng rất ok. loa rất to, loa trong cực êm và rõ. camera quá ok. nhất là có chức năng quay chậm chế độ siêu châm không tốt lắm . pin dùng rất lâu.",5
7478,mình mua chính hãng tại thế giới di động đã cập nhật miui 11. khắc phục tốt camera trước khi gọi video massage và zalo. chỉ có pin vẫn còn tuột nhanh...khi lên miui 11 mọi thứ rất vượt mà,4
7479,đt mượt lắm chụp hình cx ok pin trâu ạ chị tiếp viên cũng xik tư vấn nhiệt tìh,5
7480,"điện thoại tầm giá như này là quá ok rồi ạ , chơi được những dạng game nhẹ fb , zalo , mess ,... lâu lâu vẫn có hiện tượng giật lag nhẹ nhưng học sinh xài thì cực ok nha",5
7481,"cam rất net , chơi game thì max cấu hình k lag tý nào pin nếu chơi game thì được tầm 6 7 tiếng , lướt face hay xem film thì chắc phải hơn ngày nói chung là quá ok không chê điểm gì",4
7482,xài tầm 20 ngày cảm ứng k nhạy như con j7prim bể lun hay dính . pin cũg đc nhưg ko xài cũg đi mấy game lq ok pubg lag vãi . nhạc lớn ok . camera k xài ko qt . nhân viên phân thiện,3
7483,mới mua đang trải nghiệm xem thế nào. ai sử dụng rồi chi ít kinh nghiệm với .....,4
7484,"mới mua ngày 3 sài rất mượt pin trâu sạc lại nhanh nữa, màu màn hình thì đẹp xuất sắc",5
7485,"a51 cấu hình mạnh pin khỏe , thiết kế mỏng gọn mình rất thich dòng sản phẩm samsung a51 này",5
7486,"mình mới mua máy được 1 tháng xướt màn hình thì làm thế nào, máy nhiều lần đơ xong tự sập nguồn thì làm sao",1
7487,"pin trâu, hơn 4 ngày mới hết. nhỏ gọn trong tay, máy đẹp, nghe gọi rõ. rớt 1 vài lần vẫn sd bình thường",4
7488,iphone 7 plus chụp hình đẹp. pin lâu. tgdđ nhiều chế độ ưu đãi. tiếp đón nhiệt tình.,5
7489,sản phẩm dùng ngon hơn nhiều so với ss a71 nv tgdd tư vấn nhiệt tình cho 5 mang hình mượt mà,5
7490,máy ngon lành đẹp bền . pin trâu . chụp ảnh tạm loa thì tạm không to nhung có đặc điểm không lo rè vì bật anh hảo cover vẫn không rè ok xem phim ok chơi game ok . mỗi 1 tội là hay bị đơ . nhưng mà mỗi ngày khởi động lại máy 1 lần là hết đơ . nói chung ok hết,5
7491,máy này mà choi game 400 mba trở lên thì giật mọi tác vụ nhẹ thi đều ổn thái độ nv tốt,4
7492,"ưu điểm lớn nhất của đt này là pin khá trâu, chơi game hoạt động liên tục 12 tiếng mới hết pin. nhược điểm là 1 số điểm cảm ứng có vẻ không nhạy. không biết tại game hay tại máy. mọi thứ còn lại khá tốt trong tầm giá",5
7493,"mình đã mua khoảng 3 tuần, dùng rất tốt, vừa ví tiền. pin ổn và trâu, dùng khoảng 1 ngày rưỡi, khá mượt, mình ko dùng nhiều cam nên thấy cx ổn. nói chung là đáng mua nhé",5
7494,vân tay cảm biến quang học nên chọn ngón tay nào có vân tay rõ dễ mở hơn. ngón cái và trỏ khó lấy nhất vì 2 ngón đó hãy bị lột da hay do công việc nên vân tay ko rõ đó vậy có người lấy vân tay mở dễ có người miss liên tục. muốn cảm biến nhạy thì lên vân tay siêu âm ở mấy a cao cấp s10 note10.,5
7495,"máy mua được 1 tuần thì mình cảm nhận được rất mượt mà, pin trâu, âm thanh to, chụp ảnh rất nét, nhân viên lại nhiệt tình, nói chung quá ok, còn về chất lượng ntn thì sau này mới biết",4
7496,"máy ngon trong tầm giá,tuy nhiên tgdd dạo này làm ăn chán lắm nhé,thiếu người mà không tuyển nhân viên,đến mua hàng đợi dài cổ,đề nghị bổ sung nhân viên bán hàng,đang vội thì chớ,may có ông em quản lý 1 tay 3 súng nhưng do trời nóng chờ lâu cảm thấy ức chế,đã mua máy tại 146 kim mã ba đình hà nội lúc 19h45 phút chờ 30 phút",5
7497,vivo y11.pin trâu mọi thứ ok.giá cả phải chăng hợp lý..lần đầu tiên dùng được một sản phẩm ngon bổ rẻ..,5
7498,loa trong bị lỗ không nghe dc chỉ nghe được loa ngoài thôi,2
7499,"sản phẩm dùng rất tuyệt vời, trong tầm giá 4trieu mình nghĩ đây là sản phẩm pin cao cấu hình khủng thoải sức trải nhiệm",5
7500,"mua hơn 2 tháng, sd thấy ok mượt, ít chơi game nên pin khá trâu, camera nét, vân tay 1 chạm là đc ngay !!!",5
7501,sản phẩm sử dụng rất ngon. kiểu dáng sang trọng và đẹp.sản phẩm rất ít khi nào bị lỗi phần mềm,5
7502,tầm giá 6tr thì mk thấy not8pro này là ngon nhất r. máy rất mượt pin trâu . chiến game bao phê. . theo mk thấy thì bản cập nhật 11.0.6.0 này rất hao pin,5
7503,"máy xài bản android cũ thì ok. cập nhật xong thì.. gọi bị máy hay tự động bỏ số 0 đầu, làm gọi k đc dù số đã lưu trong danh bạ. đầu số để 84 thì k sao. máy hay đứng hình trong trình duyệt, ứng dụng. máy nóng khi chỉ chơi game offline nhẹ không mở dữ liệu . đã dùng đc 5 tháng",2
7504,"đt tốt nhanh mượt đẹp pin trâu camera ổn v, mà mấy đứa chả bik gì hay bik mà vẩn cứ phá. đúng là k ra gì mà. ngt làm ra đt lỗi như mấy ng nói z r ngt bán cho ai. ngkhc mua 1 lần mà lỗi như z ai dám quay lại. còn nói về xiaomi thì chắc cũng nhìu fan bik chắc lượng thế nào r. sản phẩm này nên mua nhe m.n. 9 10đ. v cho flapship 10đ mới công bằng",5
7505,"lần đầu trãi nghiệm máy phân khúc dưới 5tr của samsung cảm thấy hài lòng. camera được nâng cấp hơn, bin 5000 nên sử dụng được lâu hơn. có cả chụp marco nên khá thích vì mình hay làm.video giải trí.",5
7506,"đẹp quá, tiếc quá mình vừa mua vsmart được 10 ngày. không biết thegioididong có hỗ trợ trả lại lên đời em này không",5
7507,"rất thất vọng khi mua oppo a9 2020. pin 5000mh nhưng lại yếu sinh lý. không sử dụng để chế độ máy bay, tắt hết đa nhiệm. qua đêm tới sáng giảm 4 pin. pin nhiều, máy cầm nặng tay nhưng chả được tích sự gì. camera quãng cáo bảo ok nhưng sử dụng khá thất vọng. cùng thông số nhưng thua xa realme 5 pro. tôi chấp nhận màn hình xấu vì muốn pin trâu và camera ổn.",1
7508,sp rất tốt đáng đồng tiền. mượt cảm biến nhạy. máy hoạt động tốt. chụp hình đẹp chơi game mượt vừa cấu hình,5
7509,camera trước của máy 8mp mà khi chụp ảnh hoặc gọi video call trên cùng một wifi mà nhìn hình ảnh tối thui và xấu hơn cả camera trước của iphone 5s. trong khi đó ip 5s cam trước 1.2mp,2
7510,"pin quá yếu chơi liên quân chỉ đk 3.4 ván đầu 60fps chơi tiếp nhảy loạn fps giật lag liên tục , mới mua đk 1 tháng quá thất vọng",1
7511,"máy sử dụng khá tốt, tuy nhiên cảm biến vân tay còn chậm. nhân viên bán hàng tư vấn nhiệt tình, đáp ứng được nhu cầu khách hàng.",3
7512,mua lúc tgdt mới về 1 con đầu tiên.cứ sợ là hàng trưng bài.nhưng thật ra máy khá ngon.từ thiết kế mặt kính rất sang trọng.miui chạy mượt. camera khá ngon.game thì máy hơi nóng nhưng rất nhanh mát.theo mình nghĩ là do máy làm mát bằng chất lỏng nên đấy hơi nóng ra ngoài để chip và pin dc mát chứ k ph là máy nong nha mn yên tâm,5
7513,"máy pin tốt. chụp ảnh đẹp chơi game thì ok nhưng vân nhiều lúc kém ram 8gb nhưng đa nhiệm không tốt. mở 2 ,3 ứng dụng tí vào lại là máy phải loading lại.",3
7514,"pin tuột nhanh, camera trước và chụp cực tệ. mặt lưng nhựa rẻ tiền, bắt wifi kém, jack sạc lỏng.... không đáng với số tiền trên. thất bại.",1
7515,có điều máy này có mấy phá bấm ko ăn như chỗ ghế gửi thông báo cho phép hay không thì bấm nó ko ăn,4
7516,máy k có đèn báo khi có tin nhắn hay cuộc gọi nhỡ ak. mình tìm mãi k thấy. hay phải vào cài đặt,3
7517,"camera sau chụp thì ok , camera trước chụp bị tái qua và bị bể hình , gọi video cái áo màu hồng đậm thành màu hồng nhạt , mặt thì tái mết , nói chung không hài lòng oppo reno4 , ai muốn mua xem xe t thự kỉ nha nhất la những bạn đang sài ip",1
7518,ai nói hàng bị bóc tem trước khi mua tui ra tại của hàng tự bốc tem sp đẹp cầm sướng cả tay nhân viên tgdd thì khỏi bàn nhiệt tình chu đáo thân thiện.,5
7519,"mình thấy máy rất tốt luôn í, ban đầu thấy đánh giá một sao nhiều cũng quan ngại lắm mà liều mua xài thử thì thấy rất tốt, pin xài rất lâu, lướt mượt, vân tay hơi chậm nhưng k phải k nhạy như mọi người nói, để đúng là đc à.",4
7520,đả mua tại điên máy xanh.dùng facebook với trình duyệt web.máy nhiều khi tự xoay ngang màn hình rất ức chế.dù đang để chế độ màn hình dọc,1
7521,"máy xài chưa được 1 ngày giật kinh khủng, pin tuột cực kì nhanh. xem youtube mà cứ bị đơ không lướt được. máy rất tệ.",1
7522,"cảm biến vân tay quá tệ. độ nhậy kém ,phải mất đến 5s 6s mới nhận đủ thông tin. đây là một chi tiết rất quan trong mà hãng không nâng cấp được, hơi thất vọng. 3",3
7523,"không các bạn phàn nàn sao chứ riêng cá nhân mình dùng rất ok,pin trâu chơi game online cả buổi hao10 , lên mạng mượt,phản hồi nhanh, chụp hình cũng tương đối,số với giá tiền thì rất hài lòng về em này",5
7524,"đầu tiên về chất lượng phục vụ ở tgdd rất tốt, nhân viên vô cùng nhiệt tình về phần máy xài oke so với tầm giá, pin trâu nhưng lúc sạc máy rất nóng",4
7525,"xài đến hôm nay là ngày thứ 5, mọi thứ vẫn ok nhưng 2 góc trên cùng màn hình máy không dc nhạy cho lắm. không hiểu vì sao? pin đúng nhanh hết thật. còn lại mọi thứ vẫn ổn. chưa hối hận vì mua em này. rất thích. về tgdđ, mình rất thích mua hàng ở đây vì dc hỗ trợ rất tận tình, thân thiện, nhưng cho đến 2 lần gần đây, khi mình mua hàng ở tgdđ lvs cảm giác không thân thiện như ấn tượng ban đầu của mình nữa.",4
7526,"thiết kế đẹp , kiểu dáng sang trọng , máy chạy mượt , sử dụng chơi liên quân nhiều giờ ko bị nóng máy. rất ok",5
7527,máy chậm khi chụp ảnh rồi thoát ra giao diện khác hay bị đơ. đó h xài nokia thôi sao giờ chất lượng kém quá,1
7528,dùng được hơn 20 ngày. pin dùng dư 1 ngày. cam vừa đủ dùng. sản phẩm tốt cho người dùng phổ thông.,5
7529,"máy ngon trong tầm giá pin trâu sạc nhanh cảm ứng mượt, chơi game ổn, chụp hình rõ nét",5
7530,mới mua và sd đc mấy hôm.mựợt ngon game tốt.nhân viên fục vụ ra tận cửa thích qá póc thêm máy nữa tes máy các kiểu vẫn ok luôn..đem về ngâm nước tốt nhug khi bốc lên loa kép rè chút xíu rồi lại hết..chuẫn ip67 trên 7plus ko đả nhu 8plus mặc dù ip67.máy mới ok lắm các bác ạ,5
7531,moi mua chiều nay rất mượt chơi game tốt không bị lag văng ra màn hình to bao đẹp chụp ảnh siêu nét nên mua,5
7532,"wifi bắt yếu, blutook chuyển và nhận yếu, chụp hình tạm ổn, những cái khác thì ok",3
7533,"nghe nhiều người dùng hay nói chip mediatek không ngon lắm, cũng muốn làm 1 con xem sao thấy cấu hình, chụp ảnh cũng ok. mình thì thích dạng realme 5 pro mà lại không có màu trắng ưa thích như con này mới đau",4
7534,"tui chưa thấy cái máy nào cùi như máy này. 7 8 triệu bạc chứ có ít đâu. giật lắc tung chảo. thua xa mấy con china sam làm ăn kiểu này mất lòng tin quá tui là fan samsung trước giờ, chỉ sài dong s và note 4 5 máy rồi thấy ok. vừa rồi dẫn thằng em mua a51. thật sự quá thất vọng",1
7535,tầm giá này với câu hình như vậy nên chọn còn huwei y9 prime ngon hơn nhiều oppo nên chú trọng vô chất lượng,1
7536,"thấy máy cũng tốt mà sao mọi người đánh giá tệ vậy nhỉ . chơi game lâu có ấm máy một tí , vs lại con chip này hơi yếu so với giá 8tr390k một chút . nhưng bù lại thiết kế đẹp hơn hẵn mấy dòng khác. chơi game chẳng thấy bị giật lag bao giờ.",4
7537,"sản phẩm đẹp, thái độ nhân viên tốt, chơi liên quân với free fire mượt kết hợp với file fix lag, màn hình to, loa rõ, chất lượng hình ảnh tốt, camera tốt trong tầm giá mấy bạn cày anime với đọc truyện xem phim mà chỉ có tiền 1tr4 thì nên mua vsmart bee3 này, hàng việt nam chất lượng cao",5
7538,mua máy dc 1 tuần máy xài tốt chỉ có pin ko dc như mong đợi tụt khá nhanh 4500 như 3500,4
7539,"đã trải nghiệm, tuyệt vời hơn xsm nhiều điểm, hiệu năng,, camera,,màu sắc... cầm cũng vừa tay",5
7540,quá tệ.tải game liên quân call of duty về chơi mà nó lag giật k tả nỗi.đỗi máy lấy tiền lại đc k ad,1
7541,"đang sài tự nhiên tối thui màn hình tắt nguồn., tưởng bị lỗi để 30 phu t sau sáng lại màn hình là bị sao vậy. ? máy lâu lâu bị giựt, đơ máy.",3
7542,"máy xài pin ổn, màn hình chưa sắc nét như quảng cái, camera sau thì ổn, nhưng camera trước chụp mờ và ko nét như quảng cáo. cấu hình tác vụ này nọ mượt, nhưng chạm màn hình hay bị lỗi ko tự sáng khi chạm 2 lần , có khi ấn nút nguồn mới mở khóa được. loa ngoài ở mức vừa. nói chung tạm chấp nhận được.",4
7543,máy ngon. chụp hình đẹp. xin hỏi ở tgdd có củ sạc pin nhanh cho iphone 11 ko? xin cám ơn.,4
7544,"điện thoại đẹp , mua từ mùng 4 tết đến nay thấy dùng vẫn tốt , sạc pin 2h30p dùng được đến tận 2 ngày , camera trước sau chụp đẹp dưới điều kiện ánh sáng tốt còn dưới điều kiện ánh sáng yếu như ảnh ở dưới thì dùng chế độ ban đêm chỉ camera sau khá tốt",5
7545,"độ sáng màn hình hiển thị ngoài trời kém. sau 1tg sử dụng độ sáng màn hình giảm dần. phần lưng kính sau và kính camera dễ trầy ,lõm. cam trước gọi video khá tối.",2
7546,"mua được 1 ngày cảm nhận thấy máy pin trâu, chơi game tốt, camera chụp ổn định. trong tầm giá trung này thì rất xứng đáng để mua. nhân viên tư vấn nhiệt tình nên đánh giá 5 sao hi!",5
7547,"1 con điện thoại tuyệt vời à, không uổng công em để dành tiền gần cả tháng để rước em nó về perfect!",5
7548,"sản phẩm với thiết kế sang trong khi cầm trong tay màu sắc hài hòa chất lượng nghe gọi dễ dàng vào mạng nhanh với chát lượng khi chụp ảnh sắc nét chân thực. pin bền, chạy ổn định,",5
7549,"diện thoại sử dụng rất tốt, chụp ảnh đẹp, pin sài lâu, màu sơn rất bền màu, k bị nổ sơn,mình rất hài lòng khi mua sp này",5
7550,"máy tốt quá tôi rất hài lòng, cản ơn thế giới di động, sau một tháng nữa sẽ đánh giá chi tiết hơn",5
7551,"máy mượt chụp hình đủ sáng rất là nét.pin sạc rất là nhanh . chơi liên quân bật max setting vẫn rất mượt, có điều chơi lâu thì máy hơi nóng. thiết kế đẹp, vừa vặn cầm thích tay.bảo mật vân tay và khuôn mặt nói chung là nhạy. oppo reno 2f rất tuyệt vời với giá tiền . nên mua",5
7552,máy sài đc 4 tháng tuột pin kinh khủng h chơi chừng 4 trận liên quân là hết pin haizz vậy mak nói biên 4500 nản,3
7553,"lần trước mình có dt iphon mua ở tgdd ko may cho mình vừa hết bảo hành thì sập nguồn ko lên .mình có mang tới tgdd gửi sửa hộ .và bên sửa chữa có gọi lại là hỏng màn hình và ic nguồn .mình nói nó chỉ sập nguồn ko ảnh hưởng tới màn hình và xin nhận lại máy,thì máy đã bị thay màn hình ko đúng của máy .tgdd làm ăn sao mất uy tín đến vậy .thật là buồn",1
7554,"loa của máy rè. nhận vân tay chậm, khuôn mặt, lúc đc lúc ko",1
7555,"mới ra bản màu xanh dương đẹp muốn nín thở.. cấu hình mạnh, tuy nhiên cam trước chụp màu không đẹp lắm nha quý dị... ổn cái là cam sau khá đẹp",5
7556,"dt mới mua về sạc nó hơi nóng và ấm ấm lên rất khó chịu ,ko biết có bị lỗi không mình xài mấy dòng khác ko có bị nóng như u 10 thất vọng quá",2
7557,"máy dùng ok, tuy nhiên chưa được cập nhật vos 3.0. nên cập nhật sớm để có trải nghiệm tốt hơn",5
7558,"dual sim giật lag kết nối chập chờn, 1 sim xài ok test trên 3 dòng thiết bị, cùng 1 sim 1 thời điểm camera trước messenge face book lỗi ánh hồng khi zoom trải nghiệm 2 tuần và đã đổi 3 máy đều như 1",2
7559,mọi thứ đều ok. sac nhanh pin trâu đã sài dc một tuần.chỉ có một điểm trừ loa quá nhỏ chất lượng kém. mong bản cập nhật tới xẽ giải quyết vấn đề này,5
