review_id,sent_idx,sentence,aspects,sentiments
2201,0,"Đồng hồ định vị trẻ em MyKid 4G Lite - Sản phẩm dùng ổn định. Tuy nhiên, máy không trang bị tính năng rung nên khi ở chỗ đông người nếu có cuộc gọi đến sẽ dễ bị miss.","['general', 'features']","{'general': 'Positive', 'features': 'Negative'}"
2202,0,"Đồng hồ định vị trẻ em MyKid 4G Lite - Mới mua thấy cũng ok, nhưng cái dỡ là buộc phải xài sim viettel cùng gói Kigmax, phải mua sim mới, gói cước thì chưa rõ tiết kiệm hay không","['general', 'features']","{'general': 'Positive', 'features': 'Negative'}"
2203,0,"Đồng hồ định vị trẻ em MyKid 4G Lite - Tất cả đều tốt nhé. Riêng cá nhân thấy mặt đồng hồ hơi lớn tí, hơi cồng kềnh","['general', 'design']","{'general': 'Positive', 'design': 'Negative'}"
2204,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Sản phẩm ghi thông tin Kháng nước IP68 Tắm, đi mưa nhưng sử dụng mới 2 tháng thì bé rửa tay bị vô nước không được bảo hành.Chính sách bảo hành tệ. Sẽ không mua hàng tại DMX, TGDD","['features', 'ser&acc', 'general']","{'features': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
2205,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - dùng đc 2 tháng mất nguồn gủi bảo hành thì hãng từ chối với lý do ẩm mốc thế thì chống nước ở đâu gọi cho của hàng thì đùn đẩy,"['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Negative'}"
2206,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Nghe gọi rõ, chỉ có định vị  hay chập chờn!","['features', 'general']","{'features': 'Negative', 'general': 'Positive'}"
2207,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Khá tệ. Cứ một lúc đồng hồ lại báo thiết bị không trực tuyến, phải khởi động lại mới được.","['general', 'features']","{'general': 'Negative', 'features': 'Negative'}"
2208,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Mua tại thế giới di động 353 Quang Trung, phường Đông Vệ, TP Thanh Hoá. Về dùng 2 ngày bị sập nguồn. Nhân viên tư vấn bán hàng là 1 đổi 1 trong vòng 15 ngày nhưng mang ra thì bảo gửi đi bảo hành khoảng 7 đến 14 ngày. Cảm giác mua hàng rất tệ.","['battery', 'ser&acc', 'general']","{'battery': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
2209,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Nghe gọi tốt, còn định vị thì có đôi khi bị mất, và bấm đi bấm lại mấy lần mới định vị được","['features', 'general']","{'features': 'Negative', 'general': 'Positive'}"
2210,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - đã mua 2 cái, app đơ kinh khủng, dùng đồng hồ nhắn tin cầu cứu mà mấy tiếng mới qua tin nhắn, vị trí thì cập nhật rất lâu mới có vị trí mới, có khi không ra vị trí mới, nói chung lỡ mua rồi thì thôi chứ còn chưa mua thì thôi không nên, mà ngặc nổi bực quá ko thèm sài định vị nữa thì ko có 4g thì giờ ko đúng,","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
2211,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Pin siêu tệ, không cầm được 24h dù không dùng gì cả, mình mua cho bé mới dùng thử 2 hôm sạc đầy lúc 20h hôm trước  hôm sau chỉ tầm đến 16h chiều là hết pin  dù chỉ để 1 chỗ.",['battery'],{'battery': 'Negative'}
2212,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - không đúng như quảng cáo, kết nối không ổn định, đồng hồ gọi vô điện thoại lúc reo lúc kg, bất tiện","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
2213,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Định vị lâu, chụp ảnh lâu","['camera', 'features']","{'camera': 'Negative', 'features': 'Negative'}"
2214,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tuy nhiên có mã giảm giá mà lại ko dc giảm giá. Hihi,['others'],{'others': 'Neutral'}
2215,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Chụp ảnh bí mật và định vị còn chậm,"['camera', 'features']","{'camera': 'Negative', 'features': 'Negative'}"
2216,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Dùng ok nhé,['general'],{'general': 'Positive'}
2217,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Xai tot,['general'],{'general': 'Positive'}
2218,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Các bạn nhà a dùng tốt,['general'],{'general': 'Positive'}
2219,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tốc độ load định vị chậm và ko chính xác, chán","['features', 'performance']","{'features': 'Negative', 'performance': 'Negative'}"
2220,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Mới sử dụng thì thấy tốt...còn thời gian sau này thì không biết được bao lâu ...,['general'],{'general': 'Neutral'}
2221,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Ok,['general'],{'general': 'Positive'}
2222,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Tốt,['general'],{'general': 'Positive'}
2223,0,Đồng hồ định vị trẻ em Masstel Smart Hero 10 - Hết pin nhanh. Dù cửa hàng đã đổi cho sp khác nhưng do sp này ko tốt.,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
2224,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - mình cần hỗ trợ vì gọi video không nghe thấy tiếng.,"['features', 'others']","{'features': 'Negative', 'others': 'Neutral'}"
2225,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - đồng hồ quá tệ tôi mới ngày 27/5 Sài dc 3ngay đã phải đi bảo hành bảo hành đến 17/6 lấy về dùng dc 2ngay lại hư lại đi bảo hành tiếp đến jo còn trưa dc .... vậy là mua 1thang bảo hành 2lan tổng 25 ngay trưa xong dag còn ở nơi bảo hành.... vậy mua làm gì cho tốn tiền mua để dùng mà ko dc dùng hối hận khi mua nó,"['general', 'ser&acc']","{'general': 'Negative', 'ser&acc': 'Negative'}"
2226,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đeo không vừa lòng,hết pin nhanh","['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
2227,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Pin nhanh hết quá,['battery'],{'battery': 'Negative'}
2228,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Pin quá TệThời gian chờ 1 ngày là sập nguồn,['battery'],{'battery': 'Negative'}
2229,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Sài tốt ổn định. gọi video ok,"['general', 'features']","{'general': 'Positive', 'features': 'Positive'}"
2230,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đồng hồ mua từ đầu năm đã hư nhiều lần, gửi sửa nhiều lần, sạc pin chập chờn, hiện tại không tự tắt màn hình nên từ sáng đến chiều đã hết pin bé nhỏ nhiều khi không chú ý. Sửa hoài nản luôn","['battery', 'screen', 'ser&acc']","{'battery': 'Negative', 'screen': 'Negative', 'ser&acc': 'Negative'}"
2231,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Xài đụng nước sơ vào nước liền cảm ứng mau hư mua 2 cái mà thất vọng vs số tiền và chất lượng máy so vs đồng hồ China 3400k,"['general', 'features', 'design']","{'general': 'Negative', 'features': 'Negative', 'design': 'Negative'}"
2232,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Mới dùng đc 15 hôm sạc pin đã không vào phải gửi đi bảo hành trong thời gian sử dụng pin tụt nhanh ko phanh đây là đánh giá của tôi cho ai sắp có ý định mua thì cân nhắc,"['battery', 'ser&acc', 'general']","{'battery': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
2233,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Rat tốt Rat hai long,['general'],{'general': 'Positive'}
2234,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - minh moi cai vao may . chua su dung. nhung cung on,['general'],{'general': 'Neutral'}
2235,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Mình mua 2 chiếc cho 2 bạn nhỏ dùng được đúng 1 tuần thì pin 1 chiếc sạc 3 tiếng đồng hồ chỉ được 20% sạc 5 tiếng ko lên nổi 30% đi học đủ 1 ngày về nhà thì gần hết sạch pin luôn chất lượng sản phẩm của Masstel không ổn tí nào,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
2236,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - hay bi lôi so vơi đơi may cu. Mang ra cưa hang kiêm tra rôi giơ phai mang đi bao hanh du ko rơt bê hay tiêp xuc vơi nươc bao giơ,"['ser&acc', 'others']","{'ser&acc': 'Neutral', 'others': 'Neutral'}"
2237,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Máy hay bị nóng mau hết pin,"['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}"
2238,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Thời gian của pin thấp.khong dùng cũng từ từ hết pin,['battery'],{'battery': 'Negative'}
2239,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Tốt,['general'],{'general': 'Positive'}
2240,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Đồng hồ đã chai pin, sạc không vô điện","['battery', 'features']","{'battery': 'Negative', 'features': 'Neutral'}"
2241,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Tot,['others'],{'others': 'Neutral'}
2242,0,Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Sản phẩm dùng tốt,['general'],{'general': 'Positive'}
2243,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 20 - Hiện tại tôi thấy ok, pin ở chế độ chờ dùng được lâu, nghe gọi rõ ràng, tuy nhiên định vị có lúc sai lệch tầm 200m","['general', 'battery', 'features', 'camera']","{'general': 'Positive', 'battery': 'Positive', 'features': 'Negative', 'camera': 'Neutral'}"
2244,0,Unknown - Cho mình hỏi minh bị mất dây sạc của đồng hồ này. Không biết bên mình có bán dây sạc rời không ạ.,['ser&acc'],{'ser&acc': 'Neutral'}
2245,0,Unknown - Trước khi mua mình tham khảo thấy đa số ý kiến đều chê nên mình e ngại. Nhưng vừa rồi mình mua cho bé thấy xài OK ạ.,['general'],{'general': 'Positive'}
2246,0,Unknown - Đồng hồ rất đẹp gọi điện tốt định vị khá chính xác.Nhưng mà dùng củ sạc 9V1.67A có sao cho đồng hồ không vậy,"['design', 'features', 'others']","{'design': 'Positive', 'features': 'Positive', 'others': 'Neutral'}"
2247,0,"Unknown - Mua cho cháu gái mình, các tính năng nghe gọi và theo dõi vị trí hiện hoạt động rất ổn","['features', 'general']","{'features': 'Positive', 'general': 'Positive'}"
2248,0,Unknown - Xiaomi,['others'],{'others': 'Neutral'}
2249,0,Unknown - Dùng tốt. Độ bền để thời gian kiểm chứng,"['general', 'others']","{'general': 'Positive', 'others': 'Neutral'}"
2250,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Lúc đến mua nó vui vẻ cúi đầu luộc lòng khách. Đến bảo hành mặt nó lầm lỳ khó chịu.......Hàng này không được đổi mặc dù mới giao hàng được mấy ngày. Lừa đảo,"['ser&acc', 'general']","{'ser&acc': 'Negative', 'general': 'Negative'}"
2251,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Đồng hồ lúc sạc nóng ran lên, báo quá nhiệt mà pin thì không vào","['battery', 'features']","{'battery': 'Negative', 'features': 'Negative'}"
2252,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Giống lừa ng tiêu dùng. Ngày đầu về sử dụng ok. Qua ngày 2 gọi k dc. Tgdd bảo lỗi do app. Nhưng k sửa dc. Đổi thì mất phí.,"['general', 'features']","{'general': 'Negative', 'features': 'Negative'}"
2253,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mình mua 2 cái đều bị tình trạng rất mau hết pin, sạc đầy pin, rút ra để yên, không sử dụng khoảng 12 tiếng là hết pin.",['battery'],{'battery': 'Negative'}
2254,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mới dùng 10 ngày phải đưa đi bảo hành,['ser&acc'],{'ser&acc': 'Negative'}
2255,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - đồng hồ gọi video không nghe được tiếng,"['features', 'camera']","{'features': 'Negative', 'camera': 'Negative'}"
2256,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mua được 1 tuần, pin sạc kg vào, mong hỗ trợ kỹ thuật hỗ trợ giúp.","['battery', 'ser&acc']","{'battery': 'Negative', 'ser&acc': 'Neutral'}"
2257,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Đồng hồ đẹp bé rất thích nghe gọi rõ ràng lắm,"['design', 'features', 'general']","{'design': 'Positive', 'features': 'Positive', 'general': 'Positive'}"
2258,0,Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Định vị thường xuyên sai so với thực tế gần 1kmNhiều lúc còn báo trẻ ra khỏi vòng an toàn làm người nhà lo lắng,['others'],{'others': 'Negative'}
2259,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 6 - Mua cho bé sài, khá tiện. bé gọi khi cần. Có chế độ chỉ rung không phát nhạc phù hợp trên lớp học. Ngoài ra có thể gửi tin nhắn bằng giọng nói và sms cho các thành viên trong gia đình y như trên zalo vậy.","['features', 'general']","{'features': 'Positive', 'general': 'Positive'}"
2260,0,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Mình có mang đến ĐMX 2 lần nhưng pin vẫn tuột nhanh tầm 3  4 tiếng là hết pin, giờ tháo sim ra luôn chỉ để xem giờ vẫn vậy Dự định sẽ gửi đi BH mà chắc đây là tình trạng chung rồi ĐMX có thu lại sản phẩm không ạ","['battery', 'ser&acc']","{'battery': 'Negative', 'ser&acc': 'Neutral'}"
2261,0,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin quá nhanh hết, lúc mới mua về xài được tầm 2 ngày, sạt vài lần giờ sạt buổi tối xong rút ra để đó sáng hết pin",['battery'],{'battery': 'Negative'}
2262,0,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Lừa đảo khách hàng khi mua hàng về không đúng như thông tin nêu trên. Không cho đổi trả. Bắt chịu 20% tiền phí.,['others'],{'others': 'Negative'}
2263,0,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin tệ. Các tính năng khác tạm ổn. Định vị cũng sai số có lúc tầm 500m. Lâu lâu qua TQ.,"['battery', 'features', 'others']","{'battery': 'Negative', 'features': 'Neutral', 'others': 'Negative'}"
2264,0,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin nhanh hết. Để 1 chỗ ko dùng từ 100 tối về thấy connf 30,"['battery', 'others']","{'battery': 'Negative', 'others': 'Neutral'}"
2265,0,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Mới mua tối qua.Mua về dạc đầy 100% rút ra.sáng đeo cho con còn 90%.Con đến trường đc 1h còn 30%.con đeo đc 2h hết pin.gọi tổng đài thì bận.k biết giải quyết thé nào,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
2266,0,Đồng hồ định vị trẻ em Masstel Smart Hero Star - Pin chi đc nữa ngày dù sạc fullTrải nghiệm và chất lượng rất tệ,"['battery', 'general']","{'battery': 'Negative', 'general': 'Negative'}"
2267,0,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Đồng hồ hết pin rất nhanh, sạc không đầy","['battery', 'features']","{'battery': 'Negative', 'features': 'Neutral'}"
2268,0,"Đồng hồ định vị trẻ em Masstel Smart Hero Star - Đồng hồ mới mua nhưng pin rất nhanh hết, chỉ khoảng nửa ngày là đã hết pin, sạc rất lâu, mà ko đầy, chỉ được 90%",['battery'],{'battery': 'Negative'}
2269,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - Đồng hồ mua dùng đc 1 tuần thì đi mưa đúng 1 hôm bị vô nước, gửi bảo hành thì k nhận. Để chức năng chống nước làm gì K lẽ lúc mua phải đi mưa, rửa tay để test sản phẩm coi có bị lỗi do nhà sản xuất hay không. Mua bao nhiêu cái đồng hồ cho bé, cả đồng hồ thời trang lẫn đồng hồ thông minh, chưa có cái nào tệ như cái này.","['general', 'features', 'ser&acc']","{'general': 'Negative', 'features': 'Negative', 'ser&acc': 'Negative'}"
2270,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - Bữa con tôi bỏ quên trong túi quần bỏ trong máy giặt giặt hơn 1 tiếng, tưởng hư rồi mang ra phơi nắng bấm nút nguồn lên xài tiếp vẫn đc.",['others'],{'others': 'Positive'}
2271,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - Mua ngày 26/2 tới hôm nay 11/3 đồng hồ không nhận sim, dù sim vẫn hoạt động bình thường. Cần nhân viên kỹ thuật liên hệ hỗ trợ bảo bành.","['features', 'ser&acc']","{'features': 'Negative', 'ser&acc': 'Negative'}"
2272,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - Các chức năng của đồng hồ đều ổn nhưng không thể thực hiện cuộc gọi thường dù đã nạp tiền, gọi đến và gọi đi đều không được, gọi video thì được","['features', 'general']","{'features': 'Positive', 'general': 'Negative'}"
2273,0,Đồng hồ định vị trẻ em MyKid 4G V2 - Bán hàng lỗi không dùng được không gọi đi hay gọi đến được mà trả hàng mất phí 10%.,['others'],{'others': 'Negative'}
2274,0,Đồng hồ định vị trẻ em MyKid 4G V2 - Định vị chính xác gần 1km,['others'],{'others': 'Positive'}
2275,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - TGDD gọi từ số 07062 cho tôi sdt 099 2 cuộc là ngày 04/1 lúc 21h30p. Và cuộc lúc 08h8p ngày 05/1 đúng k ạ Tôi cho bé ngủ sáng có việc. Tôi đã gọi lại thì k dc. Và đồng hồ thấy trên thông tin trả lời tin của tôi là đã sử dụng 2 ngày, nhưng báo lại là tôi chưa sd vì k có sim viettel nên chưa sd nhé. Nếu được thì xin hẹn lại cho tôi lúc 16h nhé",['others'],{'others': 'Neutral'}
2276,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - Mua về xài dc 1 tuần đi mưa vô nước đem bảo hành. Hãng từ chối bảo vô nước ko bảo hành. Định vị thì ko chính xác, cách vj trí thật cả 200m , con đeo để định vị cũng như ko. Né mọi người nhé. Cay. Đề nghị điện máy xanh ko bán sản phẩm này. Mất hết cả uy tín.","['ser&acc', 'features', 'general']","{'ser&acc': 'Negative', 'features': 'Negative', 'general': 'Negative'}"
2277,0,Đồng hồ định vị trẻ em MyKid 4G V2 - Sao không nhận được sim,['others'],{'others': 'Negative'}
2278,0,Đồng hồ định vị trẻ em MyKid 4G V2 - Rất tốt,['general'],{'general': 'Positive'}
2279,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - app trên đt hơi cùi. cài đặt vùng an toàn rồi mà đồng hồ đi ra ko thấy báo. cuộc gọi để SOS thì dùng trong lúc nguy cấp mà lại reo chuông trên đt, thì chẳng khác nào nói người ta là tui đang gọi cầu cứu. Nên phân biệt cuộc gọi từ đồng hồ tới đt cuộc bình thường thì như đt gọi đt, cuộc gọi SOS thì gọi khác chút, cuộc gọi để nghe lén thì khác chút có thể hiển thị qua app chẳng hạn. Đằng này giống nhau hết.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
2280,0,"Đồng hồ định vị trẻ em MyKid 4G V2 - dịch vụ vietell quá tệ. bán đồng hồ bắt ng ta sử dụng gói kid max. đăng ký 1 năm rồi giờ ko gia hạn lại được. bắt mua sim mới, điều kiện sim đăng ký phải sau 3 tháng.","['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Negative'}"
2281,0,Huawei Watch Fit 3 43.2mm dây silicone - Tuy máy không trầy xước nhưng không còn Seal hộp và seal màn hình Vậy là máy đã kích hoạt chưa,['others'],{'others': 'Neutral'}
2282,0,"Huawei Watch Fit 3 43.2mm dây silicone - Mua 15 tháng sạc không vào nguồn, gởi đi kiểm tra báo hỏng main nếu thay 1.700 000 chắc không dám dùng Huaway nữa","['others', 'ser&acc', 'price']","{'others': 'Negative', 'ser&acc': 'Negative', 'price': 'Negative'}"
2283,0,"Huawei Watch Fit 3 43.2mm dây silicone - Dùng lần 1 được 6 tháng đi bảo hành lần 1 hãng đổi cái mới. Cái mới về dùng được 2 tháng mấy ngày lại màn hình nháy nháy. Vợ mình dùng rất kỹ tắm tháo ra, tránh nước tối đa. Mình có dùng con Mibro có hơn 1tr mà tắm hồ bơi đùng đùng cũng không xi nhê gì. Chắc giờ phải đi BH lần 2. Hix.","['general', 'ser&acc', 'screen']","{'general': 'Negative', 'ser&acc': 'Negative', 'screen': 'Negative'}"
2284,0,"Huawei Watch Fit 3 43.2mm dây silicone - Mua hồi tháng 6, trải nghiệm 4 tháng mới quay lại đánh giá.1. Pin trâu, sài bình thường k tập thể thao, mức sáng vừa phải thì 89 ngày mới sạc2. Màn hình siêu nét, đẹp, màu sắc rất tươi3. Đàm thọai to rõ, nghe nhạc lớn k rè4. Các chỉ số gần như đúng, chỉ lệch 12 số5. Đo giấc ngủ thì rất chính xác luôn nha6. Kết hợp Android thì có trả lời nhanh cho tin nhắn qua SMS7. Chống nước tốt8. Cảm ứng nhạy, chính xác9. Thông báo hiển thị đầy đủ, tin nhắn chờ zalo của 1 người sẽ đọc dc phía sau có bao nhiu tin10. Thời trangNói chung là hơn 2 tr mà dc vầy là rất nên mua nha. Mãi yêu","['battery', 'screen', 'features', 'camera', 'general', 'design']","{'battery': 'Positive', 'screen': 'Positive', 'features': 'Positive', 'camera': 'Neutral', 'general': 'Positive', 'design': 'Positive'}"
2285,0,"Huawei Watch Fit 3 43.2mm dây silicone - Hiện tại máy của tôi chữ viết là tiếng Việt Tuy nhiên lời nói hiện tại là ngôn ngữ Anh. vậy Tôi muốn lời nói là lời nói của người Việt phát ra, có cài đặt bằng cách nào nhờ kỹ thuật chỉ giúp ạ.",['others'],{'others': 'Neutral'}
2286,0,"Huawei Watch Fit 3 43.2mm dây silicone - Dùng đc gần tháng thấy pin bền ổn, các chỉ số chính xác và khá tiện lợi, kể ra có thể đọc đc nội dung tin nhắn zalo và nhận cuộc họ zalo thì tổ.","['battery', 'features', 'general']","{'battery': 'Positive', 'features': 'Positive', 'general': 'Positive'}"
2287,0,"Huawei Watch Fit 3 43.2mm dây silicone - Mk mới mua bị ngã xước kính và khung, bên mk có hỗ trợ thay thế không ạ","['others', 'ser&acc']","{'others': 'Neutral', 'ser&acc': 'Negative'}"
2288,0,Huawei Watch Fit 3 43.2mm dây silicone - Dùng ok. Mỗi tội kính màn hình đụng nhẹ caia gì đó là bị sước màn hình.,"['screen', 'general']","{'screen': 'Negative', 'general': 'Positive'}"
2289,0,Huawei Watch Fit 3 43.2mm dây silicone - thông báo cuộc gọi zalo hiện không hiện tên có cách nào khắc phục không TGDD nhe và tính năng tìn điện thoại ở đâu trên đồng hồ nhé,"['features', 'others']","{'features': 'Neutral', 'others': 'Neutral'}"
2290,0,Huawei Watch Fit 3 43.2mm dây silicone - Rất ok nhưng trên ios mình không nhận được tin nhắn zalo mà không biết cách bật lên,"['features', 'general']","{'features': 'Negative', 'general': 'Positive'}"
2291,0,Huawei Watch Fit 3 43.2mm dây silicone - Hôm 6/4 mình mua huawei fit 3 này. Giờ mình muốn đổi sang loại khác thì phải tới cửa hàng tgdd nào cũng đổi được phải không.,['others'],{'others': 'Neutral'}
2292,0,Huawei Watch Fit 3 43.2mm dây silicone - Man hình bị trầy có thay k ạ,"['screen', 'others']","{'screen': 'Negative', 'others': 'Neutral'}"
2293,0,"Huawei Watch Fit 3 43.2mm dây silicone - Đồng hồ của mình sao không có chức năng trả lời anh nhỉ, mong bên kỹ thuật phản hồi ạ","['features', 'general']","{'features': 'Negative', 'general': 'Neutral'}"
2294,0,Huawei Watch Fit 3 43.2mm dây silicone - Shop cho hỏi mình bị trầy mặt k biết có đồ thay k shop,['others'],{'others': 'Neutral'}
2295,0,Huawei Watch Fit 3 43.2mm dây silicone - Có bản có NFC không ạ. Mình mua đc gần 1 tháng. Giờ muốn đổi,['others'],{'others': 'Neutral'}
2296,0,"Huawei Watch Fit 3 43.2mm dây silicone - đồng hồ không hiển thị thông báo tin nhắn mới, chỉ thấy hiển thị thông báo cuộc gọi dù đã bật hết thông báo, mới mua ngày 7/3","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
2297,0,Huawei Watch Fit 3 43.2mm dây silicone - Mình mua ngày 0710/2024 . Do ít sử dụng mình muốn bán lại . Mình mua 2790k . Bên mình thu lại là bao nhiêu . Máy ko lỗi lầm hoặc trầy xước gì cả,['others'],{'others': 'Neutral'}
2298,0,Huawei Watch Fit 3 43.2mm dây silicone - Đã dùng dc hơn 9 tháng k có gì để chê cả,['general'],{'general': 'Positive'}
2299,0,Huawei Watch Fit 3 43.2mm dây silicone - Không hiển thị tên zalo khi nhận cuộc gọi,"['features', 'others']","{'features': 'Negative', 'others': 'Neutral'}"
2300,0,Huawei Watch Fit 3 43.2mm dây silicone - Đơn hàng 91663413Mh đã hỏi là bản này có NFC mà nhân viên bán hàng cũng ko biết làm mh mua về sử dụng ko đúng mục đích chán thật sự,"['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Negative'}"
2301,0,Đồng hồ định vị trẻ em Masstel Smart Hero 30 - đồng hồ sạc không vào pin. đề nghị hỗ trợ.,"['battery', 'ser&acc']","{'battery': 'Negative', 'ser&acc': 'Neutral'}"
2302,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 30 - quá tệ, mới mua 2 ngày về dùng. sau khi sạc đầy dùng chưa được 12 tiếng hết pin. Báo siêu thị thì lại nói hư pin gửi bảo hành sửa chữa chứ không được đổi mới, do không phải hư phần mềm. Vô lý hết sức, lỗi do nhà sản xuất chứ phải khách hàng đâu mà lại sửa chữa không đổi mới. Trong khi mới mua có 2 ngày, lúc mua nói khác, hàng lỗi lại nói khácquá thất vọng","['battery', 'ser&acc', 'general']","{'battery': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
2303,0,"Đồng hồ định vị trẻ em Masstel Smart Hero 30 - Sau 1 tuần trải nghiệm mới phát hiện lỗi rất nghiêm trọng của máy đó là thường xuyên mất kết nối dữ liệu mặc dù sim vẫn hoạt động bình thường và gọi điện bình thường nhưng video call và định vị không được . App báo lỗi thiết bị ngoại tuyến. Phải reset đồng hồ, có ngày bị 2,3 lần như thế.","['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
2304,0,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao - Làm sao để cài zalo và mess ạ,['others'],{'others': 'Neutral'}
2305,0,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao - Mới mua nhận hàng hôm qua 22 tháng7 2025 mua chỉ yếu nhận cuộc gọi lúc mua có hỏi nhân viên liên kết mạnh xã hội được không bảo là liên kết được mà không tư vấn rõ là không nhận được cuộc gọi tới khi bốc hộp xong mới nói. Gọi cuộc gọi thường thì nghe rất gè và không được chuẩn bỏ tiền triệu ra mua mà i như vài trăm.,"['ser&acc', 'general', 'features']","{'ser&acc': 'Negative', 'general': 'Negative', 'features': 'Negative'}"
2306,0,Apple Watch SE 2 GPS 40mm viền nhôm dây thể thao - Mình cũng chả hiểu bỏ gần 6tr ra mua về để làm gì sạc xong tắt hết chức năng ko đeo để từ đêm đến chiều hôm sau cũng tụt 40% pin .... còn nói về cách phục vụ thì thật sự nói một chữ rất tệ,"['battery', 'ser&acc']","{'battery': 'Negative', 'ser&acc': 'Negative'}"
